city,state_id,state_name,country_name,population,zips
NEW FREEDOM,PA,PENNSYLVANIA,YORK,14882,17349
NEW CASSEL,NY,NEW YORK,NASSAU,14867,11590
HAMPTON BAYS,NY,NEW YORK,SUFFOLK,14848,11946
JACKSON,MO,MISSOURI,CAPE GIRARDEAU,14836,63755
GRIMES,IA,IOWA,POLK,14804,50111
LEBANON,MO,MISSOURI,LACLEDE,14798,65536
ST. SIMONS,GA,GEORGIA,GLYNN,14778,31522
BEDFORD,IN,INDIANA,LAWRENCE,14752,47421
TONAWANDA,NY,NEW YORK,ERIE,14745,14150 14151
HERSHEY,PA,PENNSYLVANIA,DAUPHIN,14654,17033 17036
PORT ORCHARD,WA,WASHINGTON,KITSAP,14597,98366 98367
JENNINGS,MO,MISSOURI,ST. LOUIS,14575,63136
CONNERSVILLE,IN,INDIANA,FAYETTE,14566,47331
ROYAL KUNIA,HI,HAWAII,HONOLULU,14565,96797
GRAIN VALLEY,MO,MISSOURI,JACKSON,14526,64029
EWA BEACH,HI,HAWAII,HONOLULU,14479,96706 96709
HALAWA,HI,HAWAII,HONOLULU,14453,96701 96818
WASHINGTON,MO,MISSOURI,FRANKLIN,14417,63090
GREENLAWN,NY,NEW YORK,SUFFOLK,14392,11740 11743
WARREN,PA,PENNSYLVANIA,WARREN,14370,16365 16366 16367 16368 16369
OCEAN VIEW,DE,DELAWARE,SUSSEX,14360,19970 19945
GLASGOW,DE,DELAWARE,NEW CASTLE,14359,19701 19702
CAYEY,PR,PUERTO RICO,CAYEY,14347,00736 00737
TOPPENISH,WA,WASHINGTON,YAKIMA,14284,98948
DOUGLAS,GA,GEORGIA,COFFEE,14283,31533 31535 31534
TAMAQUA,PA,PENNSYLVANIA,SCHUYLKILL,14252,18252
EAST WENATCHEE,WA,WASHINGTON,DOUGLAS,14219,98802
COVINGTON,GA,GEORGIA,NEWTON,14206,30014 30015
JEFFERSON VALLEY-YORKTOWN,NY,NEW YORK,WESTCHESTER,14205,10598 10535 10588
RINCON,GA,GEORGIA,EFFINGHAM,14201,31326
JOHNSON CITY,NY,NEW YORK,BROOME,14161,13790
GREENSBURG,PA,PENNSYLVANIA,WESTMORELAND,14113,15601 15606
CHESTERTON,IN,INDIANA,PORTER,14088,46304
STEAMBOAT SPRINGS,CO,COLORADO,ROUTT,14087,80487 80488 80477
BLACK FOREST,CO,COLORADO,EL PASO,14081,80908 80106 80912
WAIMALU,HI,HAWAII,HONOLULU,14043,96701
DALLAS,GA,GEORGIA,PAULDING,13981,30132 30157
BEACON,NY,NEW YORK,DUTCHESS,13968,12508
FREDERICK,CO,COLORADO,WELD,13960,80504 80530 80516
OIL CITY,PA,PENNSYLVANIA,VENANGO,13935,16301
JERICHO,NY,NEW YORK,NASSAU,13889,11753 11853
EPHRATA,PA,PENNSYLVANIA,LANCASTER,13862,17522
RICHMOND HILL,GA,GEORGIA,BRYAN,13839,31324
THOMASTON,GA,GEORGIA,UPSON,13759,30286
ST. JAMES,NY,NEW YORK,SUFFOLK,13671,11780
MOBERLY,MO,MISSOURI,RANDOLPH,13615,65270
WAIANAE,HI,HAWAII,HONOLULU,13609,96792
COLONIAL PARK,PA,PENNSYLVANIA,DAUPHIN,13583,17109 17112 17177
WASHINGTON,IN,INDIANA,DAVIESS,13565,47501
ROCKY POINT,NY,NEW YORK,SUFFOLK,13521,11764 11961 11778
LAKE FOREST PARK,WA,WASHINGTON,KING,13504,98155
FRUITA,CO,COLORADO,MESA,13478,81521
LAKELAND SOUTH,WA,WASHINGTON,KING,13434,98001 98003
WASHINGTON,PA,PENNSYLVANIA,WASHINGTON,13433,15301
BROOKSIDE,DE,DELAWARE,NEW CASTLE,13396,19713 19718
SOUTH PARK TOWNSHIP,PA,PENNSYLVANIA,ALLEGHENY,13395,15236 15129
MOUNTAIN PARK,GA,GEORGIA,GWINNETT,13392,30047 30087
ARTONDALE,WA,WASHINGTON,PIERCE,13364,98335
VIDALIA,GA,GEORGIA,TOOMBS,13350,30474 30436
FORT MORGAN,CO,COLORADO,MORGAN,13349,80701
DARDENNE PRAIRIE,MO,MISSOURI,ST. CHARLES,13348,63368
NEWARK,NY,NEW YORK,WAYNE,13333,14513
JEFFERSON,GA,GEORGIA,JACKSON,13322,30549
NESCONSET,NY,NEW YORK,SUFFOLK,13293,11767 11787
WOODINVILLE,WA,WASHINGTON,KING,13263,98072
MANORVILLE,NY,NEW YORK,SUFFOLK,13257,11949
EAST ISLIP,NY,NEW YORK,SUFFOLK,13222,11730
CEDAR LAKE,IN,INDIANA,LAKE,13183,46303
HOCKESSIN,DE,DELAWARE,NEW CASTLE,13157,19707 19736
SANDPOINT,ID,IDAHO,BONNER,13145,83864
MARTINSVILLE,IN,INDIANA,MORGAN,13097,46151
SUPERIOR,CO,COLORADO,BOULDER,13087,80027
LONE TREE,CO,COLORADO,DOUGLAS,13082,80124 80134
MONTGOMERYVILLE,PA,PENNSYLVANIA,MONTGOMERY,13082,18936 19446 19454
COATESVILLE,PA,PENNSYLVANIA,CHESTER,13069,19320
FORT LEWIS,WA,WASHINGTON,PIERCE,13054,98439 98433
EDGEWOOD,WA,WASHINGTON,PIERCE,13053,98372 98371
FORT DRUM,NY,NEW YORK,JEFFERSON,13020,13603 13602
BELLEFONTE,PA,PENNSYLVANIA,CENTRE,12998,16823
BRASELTON,GA,GEORGIA,JACKSON,12961,30548 30517
DUNMORE,PA,PENNSYLVANIA,LACKAWANNA,12954,18509 18510 18505 18512 18577
GEORGETOWN,GA,GEORGIA,CHATHAM,12951,31419
KITTANNING,PA,PENNSYLVANIA,ARMSTRONG,12950,16201
VININGS,GA,GEORGIA,COBB,12934,30339
SHARON,PA,PENNSYLVANIA,MERCER,12933,16146
LOGANVILLE,GA,GEORGIA,WALTON,12880,30052
LAWRENCEBURG,IN,INDIANA,DEARBORN,12871,47025
LAKELAND NORTH,WA,WASHINGTON,KING,12867,98001
RIDGE,NY,NEW YORK,SUFFOLK,12854,11961 11786
MARSHALL,MO,MISSOURI,SALINE,12841,65340
LAKE TAPPS,WA,WASHINGTON,PIERCE,12838,98391
FEDERAL HEIGHTS,CO,COLORADO,ADAMS,12827,80260
CEDARTOWN,GA,GEORGIA,POLK,12819,30125 30138
WEIGELSTOWN,PA,PENNSYLVANIA,YORK,12812,17408 17315
KINGSTON,PA,PENNSYLVANIA,LUZERNE,12812,18704
LILBURN,GA,GEORGIA,GWINNETT,12810,30047 30048
SOUTH SIOUX CITY,NE,NEBRASKA,DAKOTA,12809,68776
MARYVILLE,MO,MISSOURI,NODAWAY,12808,64468
ARDMORE,PA,PENNSYLVANIA,MONTGOMERY,12808,19096 19003
LAHAINA,HI,HAWAII,MAUI,12776,96761
TERRYVILLE,NY,NEW YORK,SUFFOLK,12764,11776
OTHELLO,WA,WASHINGTON,ADAMS,12761,99344
DORADO,PR,PUERTO RICO,DORADO,12695,646
MANATÍ,PR,PUERTO RICO,MANATÍ,12683,674
PERU,IN,INDIANA,MIAMI,12642,46970
CLARKSTON,GA,GEORGIA,DEKALB,12637,30079 30021
KEOKUK,IA,IOWA,LEE,12635,52632
ST. ANN,MO,MISSOURI,ST. LOUIS,12629,63074
MASTIC BEACH,NY,NEW YORK,SUFFOLK,12610,11951
FULTON,MO,MISSOURI,CALLAWAY,12596,65251
OSKALOOSA,IA,IOWA,MAHASKA,12592,52577
ENDICOTT,NY,NEW YORK,BROOME,12532,13760 13737 13761 13763
CHENEY,WA,WASHINGTON,SPOKANE,12522,99004
BOONE,IA,IOWA,BOONE,12513,50036 50037 50099
CHERRY CREEK,CO,COLORADO,ARAPAHOE,12496,80111
RÍO GRANDE,PR,PUERTO RICO,RÍO GRANDE,12492,745
PLYMOUTH,IN,INDIANA,MARSHALL,12433,46563
STONY BROOK,NY,NEW YORK,SUFFOLK,12428,11790
KELSO,WA,WASHINGTON,COWLITZ,12417,98626 98632
MINNEHAHA,WA,WASHINGTON,CLARK,12353,98661
PATCHOGUE,NY,NEW YORK,SUFFOLK,12321,11772
WEST PLAINS,MO,MISSOURI,HOWELL,12304,65775
NEWCASTLE,WA,WASHINGTON,KING,12292,98059 98056
NEW KENSINGTON,PA,PENNSYLVANIA,WESTMORELAND,12292,15068 15069
BEATRICE,NE,NEBRASKA,GAGE,12279,68310
ST. MARYS,PA,PENNSYLVANIA,ELK,12260,15857
PALMER,MA,MASSACHUSETTS,HAMPDEN,12232,01069 01080 01009 01079
JESUP,GA,GEORGIA,WAYNE,12198,31545 31546
SPEEDWAY,IN,INDIANA,MARION,12193,46224 46222
ENUMCLAW,WA,WASHINGTON,KING,12190,98022
NEOSHO,MO,MISSOURI,NEWTON,12176,64850
NORTH MERRICK,NY,NEW YORK,NASSAU,12170,11566
WEBB CITY,MO,MISSOURI,JASPER,12134,64870
SALISBURY,NY,NEW YORK,NASSAU,12133,11590
EUREKA,MO,MISSOURI,ST. LOUIS,12097,63025 63069
BAINBRIDGE,GA,GEORGIA,DECATUR,12081,39819 39817 39818
SEDRO-WOOLLEY,WA,WASHINGTON,SKAGIT,12072,98284
FESTUS,MO,MISSOURI,JEFFERSON,12036,63028
MILLER PLACE,NY,NEW YORK,SUFFOLK,12016,11764
FOLKSTON,GA,GEORGIA,CHARLTON,12001,31537
CARNOT-MOON,PA,PENNSYLVANIA,ALLEGHENY,11997,15108
JEROME,ID,IDAHO,JEROME,11996,83338
PRAIRIE RIDGE,WA,WASHINGTON,PIERCE,11994,98360 98391
UNION,MO,MISSOURI,FRANKLIN,11990,63084
MALTBY,WA,WASHINGTON,SNOHOMISH,11972,98021 98296 98072 98077
GARDEN CITY,ID,IDAHO,ADA,11969,83714 83711
ELLWOOD CITY,PA,PENNSYLVANIA,LAWRENCE,11962,16117
GLENWOOD SPRINGS,CO,COLORADO,GARFIELD,11962,81601
GREENSBURG,IN,INDIANA,DECATUR,11960,47240
NORWALK,IA,IOWA,WARREN,11938,50211 50061
WAIMEA,HI,HAWAII,HAWAII,11908,96743
BERKLEY,CO,COLORADO,ADAMS,11879,80003 80221
LAKE STATION,IN,INDIANA,LAKE,11845,46405
EAST RENTON HIGHLANDS,WA,WASHINGTON,KING,11842,98027 98059 98038
CRESTWOOD,MO,MISSOURI,ST. LOUIS,11834,63126 63123
SMYRNA,DE,DELAWARE,KENT,11813,19977
SOMERSET,PA,PENNSYLVANIA,SOMERSET,11738,15501
EXCELSIOR SPRINGS,MO,MISSOURI,CLAY,11731,64024
KALAOA,HI,HAWAII,HAWAII,11729,96740 96745
NORTH WANTAGH,NY,NEW YORK,NASSAU,11720,11793 11783
CORDELE,GA,GEORGIA,CRISP,11719,31015 31010
ENDWELL,NY,NEW YORK,BROOME,11677,13760 13762
BOTHELL EAST,WA,WASHINGTON,SNOHOMISH,11665,98021 98012
SCOTTDALE,GA,GEORGIA,DEKALB,11568,30079 30021 30033 30002
SPIRIT LAKE,IA,IOWA,DICKINSON,11530,51360
WOODLAND PARK,CO,COLORADO,TELLER,11530,80863 80866
BRIDGETON,MO,MISSOURI,ST. LOUIS,11520,63044 63074
MEXICO,MO,MISSOURI,AUDRAIN,11517,65265
ELWOOD,NY,NEW YORK,SUFFOLK,11498,11743 11731
YEADON,PA,PENNSYLVANIA,DELAWARE,11496,19050
MOUNTAIN TOP,PA,PENNSYLVANIA,LUZERNE,11489,18707
WAIPIO,HI,HAWAII,HONOLULU,11469,96797
EMMAUS,PA,PENNSYLVANIA,LEHIGH,11467,18049 18098 18099
NANAKULI,HI,HAWAII,HONOLULU,11461,96792
ELIZABETHTOWN,PA,PENNSYLVANIA,LANCASTER,11445,17022
MAILI,HI,HAWAII,HONOLULU,11437,96792
NORTH BELLPORT,NY,NEW YORK,SUFFOLK,11428,11713 11772
HAILEY,ID,IDAHO,BLAINE,11409,83333
SCOTTSBURG,IN,INDIANA,SCOTT,11408,47170
TARRYTOWN,NY,NEW YORK,WESTCHESTER,11370,10591
WYANDANCH,NY,NEW YORK,SUFFOLK,11368,11798 11704
FAIRFIELD,IA,IOWA,JEFFERSON,11367,52556 52557
ANGOLA,IN,INDIANA,STEUBEN,11352,46703
BRADFORD,PA,PENNSYLVANIA,MCKEAN,11311,16701
NORTH VERNON,IN,INDIANA,JENNINGS,11310,47265
KANEOHE STATION,HI,HAWAII,HONOLULU,11289,96734 96863 96744
DUBOIS,PA,PENNSYLVANIA,CLEARFIELD,11241,15801
BROOMALL,PA,PENNSYLVANIA,DELAWARE,11222,19008
HAWAIIAN PARADISE PARK,HI,HAWAII,HAWAII,11202,96749
HORMIGUEROS,PR,PUERTO RICO,HORMIGUEROS,11190,660
POULSBO,WA,WASHINGTON,KITSAP,11168,98370
FITZGERALD,GA,GEORGIA,BEN HILL,11135,31750
HUNTINGDON,PA,PENNSYLVANIA,HUNTINGDON,11134,16652 16654
YORKTOWN,IN,INDIANA,DELAWARE,11111,47334 47396 47304
TOWN AND COUNTRY,MO,MISSOURI,ST. LOUIS,11109,63017 63141 63131
FULTON,NY,NEW YORK,OSWEGO,11102,13069
MOUNT SINAI,NY,NEW YORK,SUFFOLK,11101,11766
JEFFERSON HILLS,PA,PENNSYLVANIA,ALLEGHENY,11101,15088 15025 15332
SOUTH YARMOUTH,MA,MASSACHUSETTS,BARNSTABLE,11091,02673 02664
WOODBURY,NY,NEW YORK,ORANGE,11089,10917 10926 10930
RIFLE,CO,COLORADO,GARFIELD,11089,81650
WALDEN,NY,NEW YORK,ORANGE,11085,12586
GROVE CITY,PA,PENNSYLVANIA,MERCER,11085,16127
LOWER BURRELL,PA,PENNSYLVANIA,WESTMORELAND,11078,15068
WAHPETON,ND,NORTH DAKOTA,RICHLAND,11067,58075 58076 58074
BOLIVAR,MO,MISSOURI,POLK,11067,65613
STORM LAKE,IA,IOWA,BUENA VISTA,11066,50588
LAKE GROVE,NY,NEW YORK,SUFFOLK,11056,11755
DOBBS FERRY,NY,NEW YORK,WESTCHESTER,11027,10522
COAMO,PR,PUERTO RICO,COAMO,11012,769
SUFFERN,NY,NEW YORK,ROCKLAND,11007,10901
SHILOH,PA,PENNSYLVANIA,YORK,11007,17408
MUNHALL,PA,PENNSYLVANIA,ALLEGHENY,11006,15120
LAKE MORTON-BERRYDALE,WA,WASHINGTON,KING,11001,98092 98042
PIKE CREEK VALLEY,DE,DELAWARE,NEW CASTLE,10989,19808 19711
MILLSBORO,DE,DELAWARE,SUSSEX,10985,19966
LIBERTY LAKE,WA,WASHINGTON,SPOKANE,10956,99019 99016
SPENCER,IA,IOWA,CLAY,10952,51301
CHALCO,NE,NEBRASKA,SARPY,10952,68138
DECATUR,IN,INDIANA,ADAMS,10943,46733
CUSSETA,GA,GEORGIA,CHATTAHOOCHEE,10907,31905 31805
KEARNEY,MO,MISSOURI,CLAY,10858,64060
THE PINERY,CO,COLORADO,DOUGLAS,10806,80134
PANTHERSVILLE,GA,GEORGIA,DEKALB,10800,30034
SMITHVILLE,MO,MISSOURI,CLAY,10795,64089
MOUNT KISCO,NY,NEW YORK,WESTCHESTER,10795,10549
SAN GERMÁN,PR,PUERTO RICO,SAN GERMÁN,10781,683
CASTLE PINES,CO,COLORADO,DOUGLAS,10763,80108
AGUADILLA,PR,PUERTO RICO,AGUADILLA,10739,00603 00605
GIG HARBOR,WA,WASHINGTON,PIERCE,10717,98332 98335
DARBY,PA,PENNSYLVANIA,DELAWARE,10702,19023
HORNELL,NY,NEW YORK,STEUBEN,10661,14843
PACIFIC,MO,MISSOURI,FRANKLIN,10661,63069
ALAMOSA,CO,COLORADO,ALAMOSA,10652,81101
LANSDOWNE,PA,PENNSYLVANIA,DELAWARE,10647,19050
TOCCOA,GA,GEORGIA,STEPHENS,10647,30577 30598
GEORGETOWN,DE,DELAWARE,SUSSEX,10638,19947
OGDENSBURG,NY,NEW YORK,ST. LAWRENCE,10638,13669
WYOMISSING,PA,PENNSYLVANIA,BERKS,10635,19609 19610
NORTH LINDENHURST,NY,NEW YORK,SUFFOLK,10624,11757 11701
KAPAA,HI,HAWAII,KAUAI,10580,96746
GREENCASTLE,IN,INDIANA,PUTNAM,10567,46135
LOWELL,IN,INDIANA,LAKE,10541,46356
STAR,ID,IDAHO,ADA,10532,83669
WELLINGTON,CO,COLORADO,LARIMER,10437,80549
KENDALLVILLE,IN,INDIANA,NOBLE,10432,46755
SUMNER,WA,WASHINGTON,PIERCE,10427,98390
HUDSON,NY,NEW YORK,COLUMBIA,10413,12534
BELLEFONTAINE NEIGHBORS,MO,MISSOURI,ST. LOUIS,10397,63136 63137
KENNETT,MO,MISSOURI,DUNKLIN,10379,63857
COLUMBIA,PA,PENNSYLVANIA,LANCASTER,10355,17512
LEXINGTON,NE,NEBRASKA,DAWSON,10345,68850
SUMMERVILLE,GA,GEORGIA,CHATTOOGA,10331,30747
SOUTH HUNTINGTON,NY,NEW YORK,SUFFOLK,10322,11746
FORT MADISON,IA,IOWA,LEE,10321,52627
NANTICOKE,PA,PENNSYLVANIA,LUZERNE,10312,18634
FREDONIA,NY,NEW YORK,CHAUTAUQUA,10303,14063
PARK FOREST VILLAGE,PA,PENNSYLVANIA,CENTRE,10299,16803
VASHON,WA,WASHINGTON,KING,10291,98070 98013
DORAVILLE,GA,GEORGIA,DEKALB,10265,30340 30360 30362
CLEARFIELD,PA,PENNSYLVANIA,CLEARFIELD,10243,16830
PELLA,IA,IOWA,MARION,10237,50219
LAKE STICKNEY,WA,WASHINGTON,SNOHOMISH,10230,98087 98204
MIDDLE ISLAND,NY,NEW YORK,SUFFOLK,10228,11953
GREAT NECK,NY,NEW YORK,NASSAU,10209,11024 11023 11027
FORT LUPTON,CO,COLORADO,WELD,10208,80621
GUNBARREL,CO,COLORADO,BOULDER,10202,80503 80301
BLUFFTON,IN,INDIANA,WELLS,10202,46714
WAVERLY,IA,IOWA,BREMER,10198,50677
WEST HAVERSTRAW,NY,NEW YORK,ROCKLAND,10189,10993 10923
FIFE,WA,WASHINGTON,PIERCE,10184,98424
HAVRE,MT,MONTANA,HILL,10155,59501
SNOHOMISH,WA,WASHINGTON,SNOHOMISH,10154,98290 98291
CLARION,PA,PENNSYLVANIA,CLARION,10138,16214
KUTZTOWN,PA,PENNSYLVANIA,BERKS,10137,19530
DANVILLE,IN,INDIANA,HENDRICKS,10126,46122
PROGRESS,PA,PENNSYLVANIA,DAUPHIN,10094,17109
FAIRMOUNT,NY,NEW YORK,ONONDAGA,10092,13219 13031
LE MARS,IA,IOWA,PLYMOUTH,10081,51031
CRESSON,PA,PENNSYLVANIA,CAMBRIA,10078,16630
HARRISONVILLE,MO,MISSOURI,CASS,10078,64701
ISABELA,PR,PUERTO RICO,ISABELA,10052,662
SLEEPY HOLLOW,NY,NEW YORK,WESTCHESTER,10046,10591
CROYDON,PA,PENNSYLVANIA,BUCKS,10034,19021
PLEASANT HILL,IA,IOWA,POLK,10019,50327
MIDLAND,WA,WASHINGTON,PIERCE,10005,98404 98445
SCOTCHTOWN,NY,NEW YORK,ORANGE,9997,10941
FORT OGLETHORPE,GA,GEORGIA,CATOOSA,9994,30736 30707 30741 30742
WABASH,IN,INDIANA,WABASH,9941,46992
BERWICK,PA,PENNSYLVANIA,COLUMBIA,9903,18603
WATERVLIET,NY,NEW YORK,ALBANY,9900,12189
INWOOD,NY,NEW YORK,NASSAU,9892,11559 11096
EMMETT,ID,IDAHO,GEM,9889,83617
NORTHAMPTON,PA,PENNSYLVANIA,NORTHAMPTON,9870,18067
ELLISVILLE,MO,MISSOURI,ST. LOUIS,9862,63021 63011
STONEGATE,CO,COLORADO,DOUGLAS,9847,80134
CARROLL,IA,IOWA,CARROLL,9833,51401
PORT TOWNSEND,WA,WASHINGTON,JEFFERSON,9831,98368
CHILLICOTHE,MO,MISSOURI,LIVINGSTON,9824,64601
EAST ROCKAWAY,NY,NEW YORK,NASSAU,9814,11563 11518
NEW HYDE PARK,NY,NEW YORK,NASSAU,9807,11040
VEGA ALTA,PR,PUERTO RICO,VEGA ALTA,9788,692
MOORESVILLE,IN,INDIANA,MORGAN,9788,46158
FORT SALONGA,NY,NEW YORK,SUFFOLK,9775,11768
PHILIPSBURG,PA,PENNSYLVANIA,CENTRE,9754,16866
COLUMBIA CITY,IN,INDIANA,WHITLEY,9735,46725
EAST AURORA,NY,NEW YORK,ERIE,9720,14052
PÁJAROS,PR,PUERTO RICO,TOA ALTA,9713,953
HOLUALOA,HI,HAWAII,HAWAII,9688,96725 96740
FORT VALLEY,GA,GEORGIA,PEACH,9683,31030
WARRENTON,MO,MISSOURI,WARREN,9672,63383
CAMERON,MO,MISSOURI,CLINTON,9649,64429
FORT STEWART,GA,GEORGIA,LIBERTY,9643,31315 31314
PORT WENTWORTH,GA,GEORGIA,CHATHAM,9641,31407
AIEA,HI,HAWAII,HONOLULU,9638,96701
MIDDLETOWN,PA,PENNSYLVANIA,DAUPHIN,9594,17057
GREENVILLE,PA,PENNSYLVANIA,MERCER,9594,16125
NORTH GATES,NY,NEW YORK,MONROE,9581,14606
ALDERWOOD MANOR,WA,WASHINGTON,SNOHOMISH,9579,98036
HARLEYSVILLE,PA,PENNSYLVANIA,MONTGOMERY,9568,19438 19441
CRAIG,CO,COLORADO,MOFFAT,9553,81625
MOUNT VISTA,WA,WASHINGTON,CLARK,9544,98642 98686
TELL CITY,IN,INDIANA,PERRY,9529,47586
ROXBOROUGH PARK,CO,COLORADO,DOUGLAS,9523,80125 80135
RYE BROOK,NY,NEW YORK,WESTCHESTER,9521,10604 10573
FAIR OAKS,GA,GEORGIA,COBB,9518,30060 30008 30080 30061
DUPONT,WA,WASHINGTON,PIERCE,9516,98327
RIGBY,ID,IDAHO,JEFFERSON,9496,83442
AIRWAY HEIGHTS,WA,WASHINGTON,SPOKANE,9485,99224 99001
LITITZ,PA,PENNSYLVANIA,LANCASTER,9465,17543
PLATTE CITY,MO,MISSOURI,PLATTE,9462,64079
MILES CITY,MT,MONTANA,CUSTER,9436,59301
AMITYVILLE,NY,NEW YORK,SUFFOLK,9399,11701
HICKAM HOUSING,HI,HAWAII,HONOLULU,9387,96853 96818
CAIRO,GA,GEORGIA,GRADY,9369,39828
BOONVILLE,MO,MISSOURI,COOPER,9362,65233
EDWARDS,CO,COLORADO,EAGLE,9350,81632
WOODMOOR,CO,COLORADO,EL PASO,9345,80132
CLAYMONT,DE,DELAWARE,NEW CASTLE,9330,19703
BIRCH BAY,WA,WASHINGTON,WHATCOM,9323,98230
WAIHEE-WAIEHU,HI,HAWAII,MAUI,9319,96793
COLLEGE PLACE,WA,WASHINGTON,WALLA WALLA,9317,99324 99362
BRENTWOOD,PA,PENNSYLVANIA,ALLEGHENY,9268,15227
BOHEMIA,NY,NEW YORK,SUFFOLK,9262,11716
SULTAN,WA,WASHINGTON,SNOHOMISH,9246,98294
MUNCY,PA,PENNSYLVANIA,LYCOMING,9245,17756
BURLINGTON,WA,WASHINGTON,SKAGIT,9224,98233
BASALT,CO,COLORADO,EAGLE,9193,81621
ELWOOD,IN,INDIANA,MADISON,9180,46036
WOODLYN,PA,PENNSYLVANIA,DELAWARE,9178,19094 19022 19033 19081
SABANA GRANDE,PR,PUERTO RICO,SABANA GRANDE,9174,637
SULLIVAN,MO,MISSOURI,FRANKLIN,9172,63080
RENSSELAER,NY,NEW YORK,RENSSELAER,9171,12144
AUDUBON,PA,PENNSYLVANIA,MONTGOMERY,9163,19403 19407
RIDGEFIELD,WA,WASHINGTON,CLARK,9153,98642
RATHDRUM,ID,IDAHO,KOOTENAI,9150,83858
ANACONDA,MT,MONTANA,DEER LODGE,9140,59756 59711 59762
MONETT,MO,MISSOURI,BARRY,9124,65708
GRINNELL,IA,IOWA,POWESHIEK,9116,50112
JERSEY SHORE,PA,PENNSYLVANIA,LYCOMING,9116,17740
ECONOMY,PA,PENNSYLVANIA,BEAVER,9098,15005 15003 15042 15027 15143
BERTHOUD,CO,COLORADO,LARIMER,9094,80537 80534 80513
WHITESTOWN,IN,INDIANA,BOONE,9092,46052 46075
NORTHWEST HARBORCREEK,PA,PENNSYLVANIA,ERIE,9077,16510 16511
JEANNETTE,PA,PENNSYLVANIA,WESTMORELAND,9074,15644
PICNIC POINT,WA,WASHINGTON,SNOHOMISH,9064,98026 98087
LIVINGSTON,MT,MONTANA,PARK,9050,59047
BREWER,ME,MAINE,PENOBSCOT,9035,4412
COROZAL,PR,PUERTO RICO,COROZAL,9031,783
VALLEY COTTAGE,NY,NEW YORK,ROCKLAND,9023,10994 10989
PRESQUE ISLE,ME,MAINE,AROOSTOOK,9007,4769
FARMINGDALE,NY,NEW YORK,NASSAU,9002,11735 11737
DEXTER,MO,MISSOURI,STODDARD,8996,63841
DELTA,CO,COLORADO,DELTA,8995,81416
MECHANICSBURG,PA,PENNSYLVANIA,CUMBERLAND,8990,17055
HAIKU-PAUWELA,HI,HAWAII,MAUI,8987,96708
SKIDAWAY ISLAND,GA,GEORGIA,CHATHAM,8986,31411
PLAINEDGE,NY,NEW YORK,NASSAU,8975,11714 11735
DERBY,CO,COLORADO,ADAMS,8962,80022 80024
FELIDA,WA,WASHINGTON,CLARK,8959,98685
SUMMIT,WA,WASHINGTON,PIERCE,8946,98371 98373 98446
CLINTON,MO,MISSOURI,HENRY,8945,64735
STONY BROOK UNIVERSITY,NY,NEW YORK,SUFFOLK,8943,11790 11794 11733
FOLSOM,PA,PENNSYLVANIA,DELAWARE,8913,19033 19081
SELLERSBURG,IN,INDIANA,CLARK,8908,47172
EVERGREEN,CO,COLORADO,JEFFERSON,8885,80439 80437
GRESHAM PARK,GA,GEORGIA,DEKALB,8877,30316
CABO ROJO,PR,PUERTO RICO,CABO ROJO,8861,623
WOODBURY,NY,NEW YORK,NASSAU,8852,11797
ALIQUIPPA,PA,PENNSYLVANIA,BEAVER,8844,15001
BERKELEY,MO,MISSOURI,ST. LOUIS,8841,63134
GLENS FALLS NORTH,NY,NEW YORK,WARREN,8817,12804
FRANKLIN,PA,PENNSYLVANIA,VENANGO,8802,16323
RICHMOND HEIGHTS,MO,MISSOURI,ST. LOUIS,8801,63117
COLLINGDALE,PA,PENNSYLVANIA,DELAWARE,8794,19023
AIRMONT,NY,NEW YORK,ROCKLAND,8786,10952 10901 10982
QUAKERTOWN,PA,PENNSYLVANIA,BUCKS,8784,18951
REDLANDS,CO,COLORADO,MESA,8765,81507 81502
NEW SQUARE,NY,NEW YORK,ROCKLAND,8763,10977
CANONSBURG,PA,PENNSYLVANIA,WASHINGTON,8760,15317
PERKASIE,PA,PENNSYLVANIA,BUCKS,8738,18944
CORTEZ,CO,COLORADO,MONTEZUMA,8736,81321
PRINCETON,IN,INDIANA,GIBSON,8733,47670
GARDEN CITY,GA,GEORGIA,CHATHAM,8713,31408 31405 31415
NEVADA,MO,MISSOURI,VERNON,8699,64772
DES PERES,MO,MISSOURI,ST. LOUIS,8697,63122 63131
PERRYVILLE,MO,MISSOURI,PERRY,8696,63775 63776
MONTESANO,WA,WASHINGTON,GRAYS HARBOR,8685,98563
PLEASANT HILL,MO,MISSOURI,CASS,8683,64080 64034
GLENSHAW,PA,PENNSYLVANIA,ALLEGHENY,8669,15116
MOUNT PLEASANT,IA,IOWA,HENRY,8668,52641
HOQUIAM,WA,WASHINGTON,GRAYS HARBOR,8655,98550
SWISSVALE,PA,PENNSYLVANIA,ALLEGHENY,8647,15218
SAN SEBASTIÁN,PR,PUERTO RICO,SAN SEBASTIÁN,8640,685
LADUE,MO,MISSOURI,ST. LOUIS,8616,63124
ROCKLAND,ME,MAINE,KNOX,8616,4841
ORTING,WA,WASHINGTON,PIERCE,8610,98360
FAIRMOUNT,CO,COLORADO,JEFFERSON,8606,80002 80403
SANATOGA,PA,PENNSYLVANIA,MONTGOMERY,8588,19464
ASPEN,CO,COLORADO,PITKIN,8569,81611
PARK HILLS,MO,MISSOURI,ST. FRANCOIS,8529,63601 63640
