city,state_id,state_name,country_name,population,zips
CAWOOD,KY,KENTUCKY,HARLAN,501,40815
OLIVE BRANCH,IL,ILLINOIS,ALEXANDER,501,62988 62969 62990
FREEPORT,MI,MICHIGAN,BARRY,500,49325
LEOLA,AR,ARKANSAS,GRANT,500,72084
GEM LAKE,MN,MINNESOTA,RAMSEY,500,55110
JOINER,AR,ARKANSAS,MISSISSIPPI,500,72350
GIBSON,NC,NORTH CAROLINA,SCOTLAND,500,28343
CALHOUN,TN,TENNESSEE,MCMINN,500,37309
ELAINE,AR,ARKANSAS,PHILLIPS,499,72389 72333
STERLING,MI,MICHIGAN,ARENAC,499,48659
FARINA,IL,ILLINOIS,FAYETTE,499,62838 62854
DRAKESBORO,KY,KENTUCKY,MUHLENBERG,498,42337
WRIGLEY,TN,TENNESSEE,HICKMAN,498,37098
MYRTLE,MS,MISSISSIPPI,UNION,498,38650
PRINSBURG,MN,MINNESOTA,KANDIYOHI,498,56284 56281
BELL,FL,FLORIDA,GILCHRIST,498,32619
BANCROFT,MI,MICHIGAN,SHIAWASSEE,497,48414
BOKOSHE,OK,OKLAHOMA,LE FLORE,497,74930
ALTONA,IL,ILLINOIS,KNOX,497,61414
NEW EUCHA,OK,OKLAHOMA,DELAWARE,497,74342 74346
SCHULTER,OK,OKLAHOMA,OKMULGEE,496,74437 74460
BRUNSON,SC,SOUTH CAROLINA,HAMPTON,496,29911
SUN RIVER TERRACE,IL,ILLINOIS,KANKAKEE,496,60964
MCINTOSH,FL,FLORIDA,MARION,496,32664
BILLINGS,OK,OKLAHOMA,NOBLE,496,74630
CARSONVILLE,MI,MICHIGAN,SANILAC,495,48419
RUSH VALLEY,UT,UTAH,TOOELE,494,84069
CRESTVIEW,KY,KENTUCKY,CAMPBELL,494,41076
HOYLETON,IL,ILLINOIS,WASHINGTON,494,62803
CHANDLERVILLE,IL,ILLINOIS,CASS,494,62627
LAFAYETTE,MN,MINNESOTA,NICOLLET,493,56054
FAIRGARDEN,TN,TENNESSEE,SEVIER,493,37876
MORLEY,MI,MICHIGAN,MECOSTA,493,49336
GOLF,IL,ILLINOIS,COOK,493,60029
WILMOT,AR,ARKANSAS,ASHLEY,492,71676
CONGERVILLE,IL,ILLINOIS,WOODFORD,492,61729
SOPCHOPPY,FL,FLORIDA,WAKULLA,492,32358
ALTHA,FL,FLORIDA,CALHOUN,492,32421
ZEB,OK,OKLAHOMA,CHEROKEE,492,74464
CARLOS,MN,MINNESOTA,DOUGLAS,491,56319
PAGE PARK,FL,FLORIDA,LEE,490,33907
BUCKATUNNA,MS,MISSISSIPPI,WAYNE,490,39322
ASHLEY,IL,ILLINOIS,WASHINGTON,490,62808
CUMBERLAND GAP,TN,TENNESSEE,CLAIBORNE,490,37724
EAST MIDDLEBURY,VT,VERMONT,ADDISON,489,05740 05753
DAMIANSVILLE,IL,ILLINOIS,CLINTON,489,62215
FORT TOWSON,OK,OKLAHOMA,CHOCTAW,489,74735 74756
CIRCLEVILLE,UT,UTAH,PIUTE,489,84723
FALKNER,MS,MISSISSIPPI,TIPPAH,489,38629
MANISTEE LAKE,MI,MICHIGAN,KALKASKA,489,49646
ROSE BUD,AR,ARKANSAS,WHITE,488,72137
JASPER,AR,ARKANSAS,NEWTON,488,72641
MAYKING,KY,KENTUCKY,LETCHER,488,41858 41837
JUMPERTOWN,MS,MISSISSIPPI,PRENTISS,488,38865 38829
FOX CHASE,KY,KENTUCKY,BULLITT,487,40165
LENZBURG,IL,ILLINOIS,ST. CLAIR,487,62255
CHARLESTON,UT,UTAH,WASATCH,487,84032
NEW TROY,MI,MICHIGAN,BERRIEN,487,49119 49125
WOODLAND,MN,MINNESOTA,HENNEPIN,486,55391
ETHRIDGE,TN,TENNESSEE,LAWRENCE,486,38456
BONNEAU,SC,SOUTH CAROLINA,BERKELEY,486,29431
TOWER,MN,MINNESOTA,ST. LOUIS,486,55790
WOODSON,IL,ILLINOIS,MORGAN,485,62695 62650
BRANDON,MN,MINNESOTA,DOUGLAS,485,56315
WILMAR,AR,ARKANSAS,DREW,485,71675
KANOSH,UT,UTAH,MILLARD,485,84637
COLLEGE STATION,AR,ARKANSAS,PULASKI,485,72206 72053
PEWAMO,MI,MICHIGAN,IONIA,484,48873
HARING,MI,MICHIGAN,WEXFORD,484,49601
SPRINGFIELD,SC,SOUTH CAROLINA,ORANGEBURG,484,29146
LILESVILLE,NC,NORTH CAROLINA,ANSON,483,28091
HAYESVILLE,NC,NORTH CAROLINA,CLAY,483,28904
HOFFMAN,IL,ILLINOIS,CLINTON,483,62801 62250
PILLAGER,MN,MINNESOTA,CASS,483,56473
PLEASANT VIEW,KY,KENTUCKY,WHITLEY,483,40769
LEWISTON WOODVILLE,NC,NORTH CAROLINA,BERTIE,482,27849
EHRHARDT,SC,SOUTH CAROLINA,BAMBERG,482,29081
MELBOURNE,KY,KENTUCKY,CAMPBELL,482,41059
DAWSON,IL,ILLINOIS,SANGAMON,482,62520
BERTHA,MN,MINNESOTA,TODD,482,56437
FIELDING,UT,UTAH,BOX ELDER,482,84311
DEERCROFT,NC,NORTH CAROLINA,SCOTLAND,482,28396
SIMPSON,NC,NORTH CAROLINA,PITT,482,27858 27879
LENNON,MI,MICHIGAN,SHIAWASSEE,482,48449
KANDIYOHI,MN,MINNESOTA,KANDIYOHI,481,56251
ARNETT,OK,OKLAHOMA,ELLIS,481,73832
SCOTCH MEADOWS,NC,NORTH CAROLINA,SCOTLAND,481,28352
OLD HUNDRED,NC,NORTH CAROLINA,SCOTLAND,481,28351
KANEVILLE,IL,ILLINOIS,KANE,480,60119 60144
OHIO,IL,ILLINOIS,BUREAU,480,61349
LOSTANT,IL,ILLINOIS,LASALLE,480,61334
BUFFALO,IL,ILLINOIS,SANGAMON,480,62515
FIFE LAKE,MI,MICHIGAN,GRAND TRAVERSE,480,49633
AMBER,OK,OKLAHOMA,GRADY,480,73004
HUMPHREY,AR,ARKANSAS,ARKANSAS,479,72073
DEPEW,OK,OKLAHOMA,CREEK,479,74028
HAMMOND,IL,ILLINOIS,PIATT,479,61929
BELLEFONTE,AR,ARKANSAS,BOONE,478,72601
RED OAK,OK,OKLAHOMA,LATIMER,478,74563
HECKER,IL,ILLINOIS,MONROE,478,62278 62248 62298
WEBB,MS,MISSISSIPPI,TALLAHATCHIE,478,38966
CHAPIN,IL,ILLINOIS,MORGAN,478,62628
GATEWAY,AR,ARKANSAS,BENTON,477,72732 72733
ALLENDALE,IL,ILLINOIS,WABASH,477,62410
GLENWOOD,UT,UTAH,SEVIER,476,84701 84730
BENNETT,NC,NORTH CAROLINA,CHATHAM,476,27208
ALTURA,MN,MINNESOTA,WINONA,476,55969 55910
SLEDGE,MS,MISSISSIPPI,QUITMAN,476,38670
TOVEY,IL,ILLINOIS,CHRISTIAN,476,62570
SUMMIT,SC,SOUTH CAROLINA,LEXINGTON,476,29070
ERSKINE,MN,MINNESOTA,POLK,475,56535
DOVER,OK,OKLAHOMA,KINGFISHER,475,73734
CEMENT,OK,OKLAHOMA,CADDO,475,73017
ENTERPRISE,MS,MISSISSIPPI,CLARKE,475,39330
WAUHILLAU,OK,OKLAHOMA,ADAIR,474,74960
TALLULA,IL,ILLINOIS,MENARD,474,62688
FAIR PLAY,SC,SOUTH CAROLINA,OCONEE,474,29643
EAST CARONDELET,IL,ILLINOIS,ST. CLAIR,473,62240
TAMMS,IL,ILLINOIS,ALEXANDER,472,62988 62993
CORN,OK,OKLAHOMA,WASHITA,472,73024
KENVIR,KY,KENTUCKY,HARLAN,472,40828 40847
UNIONVILLE,MI,MICHIGAN,TUSCOLA,471,48767
MACKINAC ISLAND,MI,MICHIGAN,MACKINAC,471,49757
FAIRVIEW,IL,ILLINOIS,FULTON,471,61432
ROTHSAY,MN,MINNESOTA,WILKIN,471,56579
MCNEIL,AR,ARKANSAS,COLUMBIA,470,71752
NAPLATE,IL,ILLINOIS,LASALLE,470,61350
HORNBEAK,TN,TENNESSEE,OBION,470,38232
PRUE,OK,OKLAHOMA,OSAGE,470,74060
FRANKLIN,MN,MINNESOTA,RENVILLE,469,55333
JENKINS,MN,MINNESOTA,CROW WING,469,56472 56474 56456
FOXWORTH,MS,MISSISSIPPI,MARION,469,39483
SORENTO,IL,ILLINOIS,BOND,469,62086
DAKOTA,IL,ILLINOIS,STEPHENSON,468,61018
PALMYRA,UT,UTAH,UTAH,468,84660
DUCKTOWN,TN,TENNESSEE,POLK,467,37317 37326
POTTS CAMP,MS,MISSISSIPPI,MARSHALL,467,38659
HARRISVILLE,MI,MICHIGAN,ALCONA,467,48740
SULPHUR ROCK,AR,ARKANSAS,INDEPENDENCE,467,72579
MAYSVILLE,AR,ARKANSAS,BENTON,467,72736
EAST ARCADIA,NC,NORTH CAROLINA,BLADEN,467,28456
BREWSTER,MN,MINNESOTA,NOBLES,467,56119
ROXIE,MS,MISSISSIPPI,FRANKLIN,466,39661
PLYMOUTH,IL,ILLINOIS,HANCOCK,466,62367
MILLINGPORT,NC,NORTH CAROLINA,STANLY,466,28127 28001
LYND,MN,MINNESOTA,LYON,466,56157
JUNCTION CITY,IL,ILLINOIS,MARION,466,62882
MANALAPAN,FL,FLORIDA,PALM BEACH,466,33462
RIVERWOOD,KY,KENTUCKY,JEFFERSON,466,40207
MORVEN,NC,NORTH CAROLINA,ANSON,466,28119
HECTOR,AR,ARKANSAS,POPE,466,72843
GADSDEN,TN,TENNESSEE,CROCKETT,464,38337
SIDON,MS,MISSISSIPPI,LEFLORE,464,38954
IUKA,IL,ILLINOIS,MARION,464,62849
PATHFORK,KY,KENTUCKY,HARLAN,464,40863
ALFORD,FL,FLORIDA,JACKSON,463,32420
TREMONT,MS,MISSISSIPPI,ITAWAMBA,463,38876
NAYTAHWAUSH,MN,MINNESOTA,MAHNOMEN,463,56566
SPRING BAY,IL,ILLINOIS,WOODFORD,462,61611
TULL,AR,ARKANSAS,GRANT,462,72015
IRVING,IL,ILLINOIS,MONTGOMERY,462,62051
TOWNSEND,TN,TENNESSEE,BLOUNT,462,37882
FERNDALE,FL,FLORIDA,LAKE,462,34715 34729
KIESTER,MN,MINNESOTA,FARIBAULT,462,56051
TOWANDA,IL,ILLINOIS,MCLEAN,462,61776 61761
EMMET,AR,ARKANSAS,NEVADA,461,71835
LAFE,AR,ARKANSAS,GREENE,461,72436 72443
NORTH ADAMS,MI,MICHIGAN,HILLSDALE,461,49262
BEERSHEBA SPRINGS,TN,TENNESSEE,GRUNDY,460,37305
HATLEY,MS,MISSISSIPPI,MONROE,460,38821
SALESVILLE,AR,ARKANSAS,BAXTER,460,72653
GLEN ST. MARY,FL,FLORIDA,BAKER,460,32040
PLYMOUTH,UT,UTAH,BOX ELDER,460,84330
KALEVA,MI,MICHIGAN,MANISTEE,460,49645
EMDEN,IL,ILLINOIS,LOGAN,460,62635
HATTERAS,NC,NORTH CAROLINA,DARE,460,27943
NORWOOD,IL,ILLINOIS,PEORIA,459,61604
CUSHMAN,AR,ARKANSAS,INDEPENDENCE,459,72501 72526
FOREST HILLS,KY,KENTUCKY,JEFFERSON,458,40299
DANUBE,MN,MINNESOTA,RENVILLE,458,56230
VERSAILLES,IL,ILLINOIS,BROWN,458,62378
LOCKHART,SC,SOUTH CAROLINA,UNION,457,29364
BOWEN,IL,ILLINOIS,HANCOCK,457,62316
SUMMERSVILLE,KY,KENTUCKY,GREEN,457,42743
CALDWELL,AR,ARKANSAS,ST. FRANCIS,456,72326 72322 72335
PADEN,OK,OKLAHOMA,OKFUSKEE,456,74860
DUMAS,MS,MISSISSIPPI,TIPPAH,456,38663 38625
CRAWFORDSVILLE,AR,ARKANSAS,CRITTENDEN,456,72327
ELLSWORTH,MN,MINNESOTA,NOBLES,456,56129
SOUTH MILLS,NC,NORTH CAROLINA,CAMDEN,456,27976
DRUMMOND,OK,OKLAHOMA,GARFIELD,455,73735
CORNELL,IL,ILLINOIS,LIVINGSTON,455,61319
GILT EDGE,TN,TENNESSEE,TIPTON,455,38015
WHITE PINE,MI,MICHIGAN,ONTONAGON,455,49971
JACKSON,NC,NORTH CAROLINA,NORTHAMPTON,454,27845
PROCTOR,OK,OKLAHOMA,ADAIR,454,74457 74965
ORCHID,FL,FLORIDA,INDIAN RIVER,454,32963
MECOSTA,MI,MICHIGAN,MECOSTA,454,49332
KELLOGG,MN,MINNESOTA,WABASHA,453,55945
BEECHER CITY,IL,ILLINOIS,EFFINGHAM,453,62414
CHATTANOOGA,OK,OKLAHOMA,COMANCHE,453,73528
CHERRY,IL,ILLINOIS,BUREAU,453,61312 61317
JUPITER INLET COLONY,FL,FLORIDA,PALM BEACH,453,33469
ASHLEY HEIGHTS,NC,NORTH CAROLINA,HOKE,453,28315
THOMPSONVILLE,MI,MICHIGAN,BENZIE,453,49683
MEDICINE PARK,OK,OKLAHOMA,COMANCHE,452,73557 73507
LANE,SC,SOUTH CAROLINA,WILLIAMSBURG,452,29564
LAKE HART,FL,FLORIDA,ORANGE,451,32832
BAILEYTON,TN,TENNESSEE,GREENE,451,37745
ISLAND,KY,KENTUCKY,MCLEAN,451,42350
RAVENDEN,AR,ARKANSAS,LAWRENCE,451,72459
REYNO,AR,ARKANSAS,RANDOLPH,451,72462 72413
MOUNT AUBURN,IL,ILLINOIS,CHRISTIAN,450,62547
HALLSBORO,NC,NORTH CAROLINA,COLUMBUS,450,28442
FITHIAN,IL,ILLINOIS,VERMILION,449,61844
COSMOS,MN,MINNESOTA,MEEKER,449,56228
NORBOURNE ESTATES,KY,KENTUCKY,JEFFERSON,449,40207
LAKE PETERSBURG,IL,ILLINOIS,MENARD,449,62675
ROTHBURY,MI,MICHIGAN,OCEANA,448,49437 49446 49452
ELGIN,TN,TENNESSEE,SCOTT,448,37852 37732 37872
LATTIMORE,NC,NORTH CAROLINA,CLEVELAND,448,28089 28150
WACISSA,FL,FLORIDA,JEFFERSON,447,32344 32361
TILDENVILLE,FL,FLORIDA,ORANGE,447,34787
JAMESVILLE,NC,NORTH CAROLINA,MARTIN,447,27846
CAMARGO,IL,ILLINOIS,DOUGLAS,447,61919
HENRY,TN,TENNESSEE,HENRY,447,38231
RANDOLPH,MN,MINNESOTA,DAKOTA,446,55009 55065
LAUDERDALE,MS,MISSISSIPPI,LAUDERDALE,446,39335
WOODLAND,MI,MICHIGAN,BARRY,446,48897
BROWNSDALE,FL,FLORIDA,SANTA ROSA,446,32565
CINCO BAYOU,FL,FLORIDA,OKALOOSA,445,32548
ATLANTIC BEACH,SC,SOUTH CAROLINA,HORRY,445,29582 29598
MOORLAND,KY,KENTUCKY,JEFFERSON,445,40242 40223
BRIARWOOD,KY,KENTUCKY,JEFFERSON,445,40242
BAKERSVILLE,NC,NORTH CAROLINA,MITCHELL,445,28705
CALION,AR,ARKANSAS,UNION,445,71724 71730
TAYLOR,MS,MISSISSIPPI,LAFAYETTE,444,38655 38673
EVENING SHADE,AR,ARKANSAS,SHARP,444,72532
ELK PARK,NC,NORTH CAROLINA,AVERY,444,28622
BRANSFORD,TN,TENNESSEE,SUMNER,444,37022
SIGURD,UT,UTAH,SEVIER,443,84620 84657
AKELEY,MN,MINNESOTA,HUBBARD,443,56433
WAPANUCKA,OK,OKLAHOMA,JOHNSTON,443,73461
LEEDEY,OK,OKLAHOMA,DEWEY,443,73654
JAARS,NC,NORTH CAROLINA,UNION,443,28173
BIGFORK,MN,MINNESOTA,ITASCA,442,56628
GRIMESLAND,NC,NORTH CAROLINA,PITT,442,27837
RIVER BLUFF,KY,KENTUCKY,OLDHAM,442,40059
SPOTTSVILLE,KY,KENTUCKY,HENDERSON,442,42458
ASHBY,MN,MINNESOTA,GRANT,441,56309
RIDGESIDE,TN,TENNESSEE,HAMILTON,441,37411
BRIDGETON,NC,NORTH CAROLINA,CRAVEN,441,28560 28519
ARJAY,KY,KENTUCKY,BELL,440,40902
SACRAMENTO,KY,KENTUCKY,MCLEAN,440,42372
HERMAN,MN,MINNESOTA,GRANT,440,56248
DIX,IL,ILLINOIS,JEFFERSON,440,62830
NEOLA,UT,UTAH,DUCHESNE,440,84053
NEW ERA,MI,MICHIGAN,OCEANA,440,49446
CLEVELAND,UT,UTAH,EMERY,440,84521 84518
BUCKNER,IL,ILLINOIS,FRANKLIN,440,62819 62812
STRASBURG,IL,ILLINOIS,SHELBY,439,62465
PARKTON,NC,NORTH CAROLINA,ROBESON,439,28371
BLOOMINGDALE,MI,MICHIGAN,VAN BUREN,439,49026
INDUSTRY,IL,ILLINOIS,MCDONOUGH,438,61440
NOXAPATER,MS,MISSISSIPPI,WINSTON,438,39346
D'LO,MS,MISSISSIPPI,SIMPSON,437,39062
NEW AUBURN,MN,MINNESOTA,SIBLEY,437,55366
MARYSVALE,UT,UTAH,PIUTE,437,84750
NEPONSET,IL,ILLINOIS,BUREAU,436,61345
MCLAIN,MS,MISSISSIPPI,GREENE,436,39456
CLARA,MS,MISSISSIPPI,WAYNE,436,39367 39324
SHUQUALAK,MS,MISSISSIPPI,NOXUBEE,436,39361
FOUNTAIN,NC,NORTH CAROLINA,PITT,435,27828 27829
GUYS,TN,TENNESSEE,MCNAIRY,435,38367 38339
MONROE CENTER,IL,ILLINOIS,OGLE,435,61052
KARNAK,IL,ILLINOIS,PULASKI,434,62956
KEYS,OK,OKLAHOMA,CHEROKEE,434,74451
MANITOU,KY,KENTUCKY,HOPKINS,434,42436
WYNONA,OK,OKLAHOMA,OSAGE,434,74084
WEBSTERVILLE,VT,VERMONT,WASHINGTON,434,05641 05678
SEDALIA,KY,KENTUCKY,GRAVES,433,42079 42066
HULL,IL,ILLINOIS,PIKE,433,62343
WALTONVILLE,IL,ILLINOIS,JEFFERSON,432,62894
CASWELL BEACH,NC,NORTH CAROLINA,BRUNSWICK,431,28465
BONDVILLE,IL,ILLINOIS,CHAMPAIGN,431,61815 61822
HERRICK,IL,ILLINOIS,SHELBY,431,62431
CENTERTOWN,KY,KENTUCKY,OHIO,430,42328
BEVERLY BEACH,FL,FLORIDA,FLAGLER,430,32136
WYKOFF,MN,MINNESOTA,FILLMORE,430,55990
SHIDLER,OK,OKLAHOMA,OSAGE,430,74652
EDGEWOOD,IL,ILLINOIS,EFFINGHAM,430,62426
ALCOLU,SC,SOUTH CAROLINA,CLARENDON,430,29001
SPAVINAW,OK,OKLAHOMA,MAYES,429,74366
OKLEE,MN,MINNESOTA,RED LAKE,429,56742
STURGEON LAKE,MN,MINNESOTA,PINE,429,55783
BRETHREN,MI,MICHIGAN,MANISTEE,429,49619
NORTH CARROLLTON,MS,MISSISSIPPI,CARROLL,429,38947 38917
WASHINGTON PARK,NC,NORTH CAROLINA,BEAUFORT,428,27889
CASTALIAN SPRINGS,TN,TENNESSEE,SUMNER,428,37031
HANOVER,MI,MICHIGAN,JACKSON,427,49241
CEMENT CITY,MI,MICHIGAN,LENAWEE,427,49233
TOPSAIL BEACH,NC,NORTH CAROLINA,PENDER,427,28445
WEIR,MS,MISSISSIPPI,CHOCTAW,427,39772
ONEIDA,KY,KENTUCKY,CLAY,427,40962 40972
MACCLESFIELD,NC,NORTH CAROLINA,EDGECOMBE,426,27852
LYDIA,SC,SOUTH CAROLINA,DARLINGTON,425,29079 29550 29069
ARTESIA,MS,MISSISSIPPI,LOWNDES,425,39701 39736
GERMAN VALLEY,IL,ILLINOIS,STEPHENSON,425,61039
BENHAM,KY,KENTUCKY,HARLAN,425,40823 40807
DE LAND,IL,ILLINOIS,PIATT,425,61839
LOWGAP,NC,NORTH CAROLINA,SURRY,425,27024
ROSE CREEK,MN,MINNESOTA,MOWER,424,55970
UPSALA,MN,MINNESOTA,MORRISON,424,56384 56340 56318 56382
ST. HELENA,NC,NORTH CAROLINA,PENDER,424,28425
WRENSHALL,MN,MINNESOTA,CARLTON,424,55797
MILTONA,MN,MINNESOTA,DOUGLAS,424,56354
ODEN,MI,MICHIGAN,EMMET,424,49706 49764
OCHELATA,OK,OKLAHOMA,WASHINGTON,424,74051
WINSLOW,AR,ARKANSAS,WASHINGTON,424,72959
MINNESOTT BEACH,NC,NORTH CAROLINA,PAMLICO,423,28510
BENOIT,MS,MISSISSIPPI,BOLIVAR,423,38725
ABBEVILLE,MS,MISSISSIPPI,LAFAYETTE,423,38601
POPLAR HILLS,KY,KENTUCKY,JEFFERSON,423,40213
TEACHEY,NC,NORTH CAROLINA,DUPLIN,423,28464
PALMER,MI,MICHIGAN,MARQUETTE,423,49866 49871
CAMPTON,KY,KENTUCKY,WOLFE,422,41301
VANLEER,TN,TENNESSEE,DICKSON,422,37181
FORT COFFEE,OK,OKLAHOMA,LE FLORE,422,74959
NEW HEBRON,MS,MISSISSIPPI,LAWRENCE,421,39140
IPAVA,IL,ILLINOIS,FULTON,421,61441
MEADVILLE,MS,MISSISSIPPI,FRANKLIN,421,39653
ASCUTNEY,VT,VERMONT,WINDSOR,421,05151 05089
SUBLETTE,IL,ILLINOIS,LEE,421,61367
KETCHUM,OK,OKLAHOMA,CRAIG,421,74331 74301 74349
AVON,NC,NORTH CAROLINA,DARE,421,27915
EVERGLADES,FL,FLORIDA,COLLIER,421,34114 34139
STOVALL,NC,NORTH CAROLINA,GRANVILLE,420,27582 27565
STANTON,TN,TENNESSEE,HAYWOOD,420,38069
PIONEER,FL,FLORIDA,HENDRY,420,33440
FISHER,MN,MINNESOTA,POLK,419,56723
NEW GERMANY,MN,MINNESOTA,CARVER,419,55367
VERMILLION,MN,MINNESOTA,DAKOTA,419,55085 55033
BENTONIA,MS,MISSISSIPPI,YAZOO,419,39040
HUMBOLDT,IL,ILLINOIS,COLES,418,61931
SANDYFIELD,NC,NORTH CAROLINA,COLUMBUS,418,28456
BELLEVILLE,AR,ARKANSAS,YELL,418,72824
MAYNARD,AR,ARKANSAS,RANDOLPH,417,72444
BELFONTE,OK,OKLAHOMA,SEQUOYAH,416,74948
FAIRHAVEN,MN,MINNESOTA,STEARNS,416,55382
MOUNT PLEASANT,AR,ARKANSAS,IZARD,415,72561
LONG BEACH,MN,MINNESOTA,POPE,415,56334
SALLEY,SC,SOUTH CAROLINA,AIKEN,415,29137
LESLIE,AR,ARKANSAS,SEARCY,415,72645
NEVIS,MN,MINNESOTA,HUBBARD,414,56467
SALEMBURG,NC,NORTH CAROLINA,SAMPSON,414,28385
TRIBBEY,OK,OKLAHOMA,POTTAWATOMIE,414,74852 74878
KINDE,MI,MICHIGAN,HURON,414,48445
GLEN,MS,MISSISSIPPI,ALCORN,414,38846 38834
RANDLETT,OK,OKLAHOMA,COTTON,413,73562
RUTH,NC,NORTH CAROLINA,RUTHERFORD,413,28139
CLINTON,MN,MINNESOTA,BIG STONE,413,56225
CUTLER,IL,ILLINOIS,PERRY,413,62238
ENGELHARD,NC,NORTH CAROLINA,HYDE,413,27824
RICHLAWN,KY,KENTUCKY,JEFFERSON,412,40207
TURPIN,OK,OKLAHOMA,BEAVER,412,73950
CARLISLE,SC,SOUTH CAROLINA,UNION,412,29031
ASHER,OK,OKLAHOMA,POTTAWATOMIE,412,74826
WELDON,IL,ILLINOIS,DE WITT,412,61882
ELBERTA,UT,UTAH,UTAH,412,84626
BAY VIEW GARDENS,IL,ILLINOIS,WOODFORD,412,61611
SOUTH SHAFTSBURY,VT,VERMONT,BENNINGTON,412,5262
RONDA,NC,NORTH CAROLINA,WILKES,411,28670
OSYKA,MS,MISSISSIPPI,PIKE,411,39657
DOWLING,MI,MICHIGAN,BARRY,411,49058 49050
MELVIN,IL,ILLINOIS,FORD,410,60952
BURLISON,TN,TENNESSEE,TIPTON,410,38015
WAYNESVILLE,IL,ILLINOIS,DE WITT,410,61778
MARTIN,MI,MICHIGAN,ALLEGAN,409,49070
KINGSTON,MI,MICHIGAN,TUSCOLA,409,48741
RIPLEY,OK,OKLAHOMA,PAYNE,409,74062
KELLY,NC,NORTH CAROLINA,BLADEN,409,28448
LEONARD,MI,MICHIGAN,OAKLAND,409,48367
BENSON,IL,ILLINOIS,WOODFORD,409,61516
GUNNISON,MS,MISSISSIPPI,BOLIVAR,408,38746
HALCHITA,UT,UTAH,SAN JUAN,408,84531
PELHAM,TN,TENNESSEE,GRUNDY,408,37366 37324
GAGE,OK,OKLAHOMA,ELLIS,408,73843
HILDA,SC,SOUTH CAROLINA,BARNWELL,408,29812
BARRETT,MN,MINNESOTA,GRANT,407,56311
ST. ROSE,IL,ILLINOIS,CLINTON,407,62230
GLENDALE,UT,UTAH,KANE,407,84729
MACEO,KY,KENTUCKY,DAVIESS,407,42355
KANARRAVILLE,UT,UTAH,IRON,407,84720 84742
ELDORADO,OK,OKLAHOMA,JACKSON,406,73537
SHUBUTA,MS,MISSISSIPPI,CLARKE,406,39360
LEAF RIVER,IL,ILLINOIS,OGLE,406,61047
EDISTO BEACH,SC,SOUTH CAROLINA,COLLETON,406,29438
LISBON,FL,FLORIDA,LAKE,406,34788
WAUBUN,MN,MINNESOTA,MAHNOMEN,405,56589
PORTIA,AR,ARKANSAS,LAWRENCE,405,72433 72457
MESICK,MI,MICHIGAN,WEXFORD,405,49668
FANSHAWE,OK,OKLAHOMA,LE FLORE,405,74966 74935
KEYESPORT,IL,ILLINOIS,CLINTON,405,62253
POWERS,MI,MICHIGAN,MENOMINEE,405,49874
KANE,IL,ILLINOIS,GREENE,404,62054
SAUNEMIN,IL,ILLINOIS,LIVINGSTON,404,61769
CROWDER,OK,OKLAHOMA,PITTSBURG,404,74430
FIFTY LAKES,MN,MINNESOTA,CROW WING,404,56448
SARATOGA,NC,NORTH CAROLINA,WILSON,404,27873
BEECH GROVE,KY,KENTUCKY,MCLEAN,404,42327 42322
ONEKAMA,MI,MICHIGAN,MANISTEE,404,49675
STRINGTOWN,OK,OKLAHOMA,ATOKA,403,74569 74525
HAZEL,KY,KENTUCKY,CALLOWAY,403,42049
DOWELLTOWN,TN,TENNESSEE,DEKALB,402,37059 37095
ELMO,UT,UTAH,EMERY,402,84521
MARSHALLBERG,NC,NORTH CAROLINA,CARTERET,402,28553
PEACHLAND,NC,NORTH CAROLINA,ANSON,402,28133
YARBOROUGH LANDING,AR,ARKANSAS,LITTLE RIVER,401,71822
WOOD LAKE,MN,MINNESOTA,YELLOW MEDICINE,401,56297
LOMAX,IL,ILLINOIS,HENDERSON,401,61454
HUBBARDSTON,MI,MICHIGAN,IONIA,400,48845
ULLIN,IL,ILLINOIS,PULASKI,400,62992
WILLOW RIVER,MN,MINNESOTA,PINE,400,55795
KINGSLAND,AR,ARKANSAS,CLEVELAND,400,71652
WATERSMEET,MI,MICHIGAN,GOGEBIC,400,49969
LONE WOLF,OK,OKLAHOMA,KIOWA,399,73655
DELAWARE,OK,OKLAHOMA,NOWATA,399,74027
JACKSONBORO,SC,SOUTH CAROLINA,COLLETON,399,29474 29452
FOUNTAIN,MN,MINNESOTA,FILLMORE,399,55935
WAUSAU,FL,FLORIDA,WASHINGTON,399,32428 32463
SWAN QUARTER,NC,NORTH CAROLINA,HYDE,398,27885
CAMERON,SC,SOUTH CAROLINA,CALHOUN,398,29030
REMER,MN,MINNESOTA,CASS,398,56672
STALEY,NC,NORTH CAROLINA,RANDOLPH,398,27355
LODA,IL,ILLINOIS,IROQUOIS,398,60948
HOPEWELL,IL,ILLINOIS,MARSHALL,398,61565
ESTRAL BEACH,MI,MICHIGAN,MONROE,397,48166
LA CROSSE,FL,FLORIDA,ALACHUA,397,32609 32622 32658
ALPENA,AR,ARKANSAS,BOONE,397,72611
CLARKSVILLE,MI,MICHIGAN,IONIA,396,48815
OLD GREEN,OK,OKLAHOMA,ADAIR,396,74965
FREDONIA,KY,KENTUCKY,CALDWELL,396,42411
DUCK,NC,NORTH CAROLINA,DARE,396,27949
HEMINGWAY,SC,SOUTH CAROLINA,WILLIAMSBURG,395,29554
SUMMERFIELD,IL,ILLINOIS,ST. CLAIR,395,62293 62289
