city,state_id,state_name,country_name,population,zips
NORTHFIELD,NJ,NEW JERSEY,ATLANTIC,8031,8225
JEFFERSON,WI,WISCONSIN,JEFFERSON,7986,53549
PALOMA CREEK SOUTH,TX,TEXAS,DENTON,7986,75068
LAMPASAS,TX,TEXAS,LAMPASAS,7982,76550
KENSINGTON,CT,CONNECTICUT,HARTFORD,7971,6037
RICHLAND HILLS,TX,TEXAS,TARRANT,7953,76118 76181
CALDWELL,NJ,NEW JERSEY,ESSEX,7941,7006
COLUMBIANA,OH,OHIO,COLUMBIANA,7931,44408
LOGAN,OH,OHIO,HOCKING,7930,43138
GLASTONBURY CENTER,CT,CONNECTICUT,HARTFORD,7929,6033
SHEBOYGAN FALLS,WI,WISCONSIN,SHEBOYGAN,7926,53085
HITCHCOCK,TX,TEXAS,GALVESTON,7914,77510 77563
BONNER SPRINGS,KS,KANSAS,WYANDOTTE,7906,66012
JERSEY VILLAGE,TX,TEXAS,HARRIS,7890,77065 77040
WEST LONG BRANCH,NJ,NEW JERSEY,MONMOUTH,7881,7764
SEMINOLE,TX,TEXAS,GAINES,7871,79360
ALTOONA,WI,WISCONSIN,EAU CLAIRE,7870,54720
BRIDGE CITY,TX,TEXAS,ORANGE,7862,77611 77630
ASHLAND,WI,WISCONSIN,ASHLAND,7843,54806
LOS FRESNOS,TX,TEXAS,CAMERON,7837,78566
MADISON PARK,NJ,NEW JERSEY,MIDDLESEX,7834,08879 08859 08857
STRATHMORE,NJ,NEW JERSEY,MONMOUTH,7816,7747
SEVILLE,OH,OHIO,MEDINA,7812,44273
AUBREY,TX,TEXAS,DENTON,7806,76227
RIO BRAVO,TX,TEXAS,WEBB,7797,78046
WITHAMSVILLE,OH,OHIO,CLERMONT,7789,45255 45245
KAUFMAN,TX,TEXAS,KAUFMAN,7788,75142
CAMPBELL,OH,OHIO,MAHONING,7785,44405
ANTIGO,WI,WISCONSIN,LANGLADE,7767,54409
PARK CITY,KS,KANSAS,SEDGWICK,7764,67219 67147
JASPER,TX,TEXAS,JASPER,7750,75951
HIGHLANDS,TX,TEXAS,HARRIS,7720,77562
FORT SCOTT,KS,KANSAS,BOURBON,7697,66701
FANWOOD,NJ,NEW JERSEY,UNION,7697,7023
HORNSBY BEND,TX,TEXAS,TRAVIS,7694,78725 78724
FORT DIX,NJ,NEW JERSEY,BURLINGTON,7668,8640
WELLINGTON,KS,KANSAS,SUMNER,7662,67152
BUTLER,NJ,NEW JERSEY,MORRIS,7654,7405
EAST FRANKLIN,NJ,NEW JERSEY,SOMERSET,7649,8873
WINDSOR,WI,WISCONSIN,DANE,7644,53598 53590 53571 53532 53596
RIVER OAKS,TX,TEXAS,TARRANT,7630,76114
WAUPACA,WI,WISCONSIN,WAUPACA,7627,54981
EMERSON,NJ,NEW JERSEY,BERGEN,7596,7630
BERNARDSVILLE,NJ,NEW JERSEY,SOMERSET,7594,7924
DAYTON,NJ,NEW JERSEY,MIDDLESEX,7576,8810
GLEN RIDGE,NJ,NEW JERSEY,ESSEX,7574,7028
HALES CORNERS,WI,WISCONSIN,MILWAUKEE,7567,53130
LAGO VISTA,TX,TEXAS,TRAVIS,7556,78645
DRY RUN,OH,OHIO,HAMILTON,7555,45244
BERLIN,NJ,NEW JERSEY,CAMDEN,7536,8009
DELAFIELD,WI,WISCONSIN,WAUKESHA,7536,53018 53058 53029
MOUNT HOREB,WI,WISCONSIN,DANE,7534,53572
GONZALES,TX,TEXAS,GONZALES,7533,78629
HADDON HEIGHTS,NJ,NEW JERSEY,CAMDEN,7529,8035
FAIRLAWN,OH,OHIO,SUMMIT,7514,44333
LANDEN,OH,OHIO,WARREN,7500,45040 45039
SOUTHWOOD ACRES,CT,CONNECTICUT,HARTFORD,7473,6082
EDGERTON,WI,WISCONSIN,ROCK,7431,53534
NEW LONDON,WI,WISCONSIN,WAUPACA,7430,54961
HUBBARD,OH,OHIO,TRUMBULL,7419,44425
WAUSEON,OH,OHIO,FULTON,7410,43567
NEW BREMEN,OH,OHIO,AUGLAIZE,7393,45869
MENTOR-ON-THE-LAKE,OH,OHIO,LAKE,7390,44060
PROVIDENCE VILLAGE,TX,TEXAS,DENTON,7377,76227
SMITHVILLE,NJ,NEW JERSEY,ATLANTIC,7365,8205
POMONA,NJ,NEW JERSEY,ATLANTIC,7363,08215 08205
SPRING HILL,KS,KANSAS,JOHNSON,7345,66083
BELLBROOK,OH,OHIO,GREENE,7344,45305
MEXIA,TX,TEXAS,LIMESTONE,7344,76667
KENWOOD,OH,OHIO,HAMILTON,7344,45242 45243 45236
VALLEY CENTER,KS,KANSAS,SEDGWICK,7325,67147
GENEVA,OH,OHIO,ASHTABULA,7317,44041
NORTHRIDGE,OH,OHIO,CLARK,7278,45503 45502
MADISON,SD,SOUTH DAKOTA,LAKE,7270,57042
DELPHOS,OH,OHIO,ALLEN,7267,45833
MURILLO,TX,TEXAS,HIDALGO,7266,78542
CRYSTAL CITY,TX,TEXAS,ZAVALA,7255,78839
UNION GROVE,WI,WISCONSIN,RACINE,7251,53182
LA FERIA,TX,TEXAS,CAMERON,7230,78559
MIDLAND PARK,NJ,NEW JERSEY,BERGEN,7216,7432
DUNELLEN,NJ,NEW JERSEY,MIDDLESEX,7202,8812
JACKSON,WI,WISCONSIN,WASHINGTON,7200,53037
CANFIELD,OH,OHIO,MAHONING,7176,44406
INDEPENDENCE,OH,OHIO,CUYAHOGA,7175,44131
ELSA,TX,TEXAS,HIDALGO,7174,78543
COTTAGE GROVE,WI,WISCONSIN,DANE,7143,53527
PALMYRA,NJ,NEW JERSEY,BURLINGTON,7140,8065
KINGSLAND,TX,TEXAS,LLANO,7134,78639
WINSTED,CT,CONNECTICUT,LITCHFIELD,7121,6098
ROCKVILLE,CT,CONNECTICUT,TOLLAND,7115,6066
MARBLE FALLS,TX,TEXAS,BURNET,7099,78657 78654
DECATUR,TX,TEXAS,WISE,7094,76234
HOMESTEAD MEADOWS SOUTH,TX,TEXAS,EL PASO,7089,79938
PORTAGE LAKES,OH,OHIO,SUMMIT,7087,44319
GROESBECK,OH,OHIO,HAMILTON,7038,45247 45251 45239
WILLIS,TX,TEXAS,MONTGOMERY,7028,77378 77318
KIEL,WI,WISCONSIN,MANITOWOC,7018,53042
COS COB,CT,CONNECTICUT,FAIRFIELD,6990,6807
KEYPORT,NJ,NEW JERSEY,MONMOUTH,6977,7735
MILLTOWN,NJ,NEW JERSEY,MIDDLESEX,6967,8850
STRATFORD,NJ,NEW JERSEY,CAMDEN,6955,8084
PRAIRIE VIEW,TX,TEXAS,WALLER,6953,77446 77445
STURGIS,SD,SOUTH DAKOTA,MEADE,6922,57785
LAKE MILLS,WI,WISCONSIN,JEFFERSON,6897,53551
UNION,OH,OHIO,MONTGOMERY,6891,45322 45377
MOUNTAINSIDE,NJ,NEW JERSEY,UNION,6885,7092
TWIN RIVERS,NJ,NEW JERSEY,MERCER,6870,8520
HURON,OH,OHIO,ERIE,6869,44839
MILFORD,OH,OHIO,CLERMONT,6855,45150
OLD GREENWICH,CT,CONNECTICUT,FAIRFIELD,6844,6870
SUNNYVALE,TX,TEXAS,DALLAS,6841,75182
BEE CAVE,TX,TEXAS,TRAVIS,6841,78738 78736
KIRTLAND,OH,OHIO,LAKE,6812,44094
KIMBERLY,WI,WISCONSIN,OUTAGAMIE,6802,54136 54915
YARDVILLE,NJ,NEW JERSEY,MERCER,6801,08620 08691
COLUMBUS,WI,WISCONSIN,COLUMBIA,6793,53925
CORTLAND,OH,OHIO,TRUMBULL,6768,44410
LAKE HALLIE,WI,WISCONSIN,CHIPPEWA,6747,54729 54703
MOUNT HEALTHY,OH,OHIO,HAMILTON,6736,45231
ALLENDALE,NJ,NEW JERSEY,BERGEN,6734,7401
LACY-LAKEVIEW,TX,TEXAS,MCLENNAN,6721,76705
RUMSON,NJ,NEW JERSEY,MONMOUTH,6714,7760
HARRISBURG,SD,SOUTH DAKOTA,LINCOLN,6710,57032
ROELAND PARK,KS,KANSAS,JOHNSON,6688,66205
LINWOOD,NJ,NEW JERSEY,ATLANTIC,6658,8221
ASHVILLE,OH,OHIO,PICKAWAY,6658,43103
BRIDGEPORT,TX,TEXAS,WISE,6653,76426
STURTEVANT,WI,WISCONSIN,RACINE,6652,53177
BARRINGTON,NJ,NEW JERSEY,CAMDEN,6642,08007 08033
GREEN KNOLL,NJ,NEW JERSEY,SOMERSET,6631,8807
NORTH CALDWELL,NJ,NEW JERSEY,ESSEX,6621,7006
HILLSBORO,OH,OHIO,HIGHLAND,6616,45133
KERMIT,TX,TEXAS,WINKLER,6613,79745
NORTHGATE,OH,OHIO,HAMILTON,6583,45251
MONT BELVIEU,TX,TEXAS,CHAMBERS,6574,77523 77535 77580
KEENE,TX,TEXAS,JOHNSON,6568,76059 76009 76031
ROSSFORD,OH,OHIO,WOOD,6562,43551 43460
FOX POINT,WI,WISCONSIN,MILWAUKEE,6543,53217
LAURENCE HARBOR,NJ,NEW JERSEY,MIDDLESEX,6534,08879 07721 07735
RUSSELLS POINT,OH,OHIO,LOGAN,6517,43348
MARTINS FERRY,OH,OHIO,BELMONT,6517,43935
DE SOTO,KS,KANSAS,JOHNSON,6512,66018 66019
HEATHCOTE,NJ,NEW JERSEY,MIDDLESEX,6507,08852 08540
RITTMAN,OH,OHIO,WAYNE,6506,44270
PRATT,KS,KANSAS,PRATT,6496,67124
BASEHOR,KS,KANSAS,LEAVENWORTH,6496,66012 66007
MULVANE,KS,KANSAS,SUMNER,6489,67110 67120
PRAIRIE DU CHIEN,WI,WISCONSIN,CRAWFORD,6477,53821
MORAINE,OH,OHIO,MONTGOMERY,6470,45342 45439 45418
SCENIC OAKS,TX,TEXAS,BEXAR,6469,78255 78006
YORKETOWN,NJ,NEW JERSEY,MONMOUTH,6459,7726
SEALY,TX,TEXAS,AUSTIN,6446,77474
UPPER SANDUSKY,OH,OHIO,WYANDOT,6440,43351
DEVINE,TX,TEXAS,MEDINA,6436,78016
CARTHAGE,TX,TEXAS,PANOLA,6431,75633
EUDORA,KS,KANSAS,DOUGLAS,6415,66025
KINGSTON ESTATES,NJ,NEW JERSEY,CAMDEN,6407,8034
BURNET,TX,TEXAS,BURNET,6406,78611
LINCROFT,NJ,NEW JERSEY,MONMOUTH,6405,7738
RAMTOWN,NJ,NEW JERSEY,MONMOUTH,6393,7731
ABILENE,KS,KANSAS,DICKINSON,6390,67410
RHOME,TX,TEXAS,WISE,6387,76078 76234
BELPRE,OH,OHIO,WASHINGTON,6386,45714
CROCKETT,TX,TEXAS,HOUSTON,6385,75835
WHARTON,NJ,NEW JERSEY,MORRIS,6369,7885
FORT RILEY,KS,KANSAS,RILEY,6368,66442
SUNBURY,OH,OHIO,DELAWARE,6367,43074
GLADEWATER,TX,TEXAS,GREGG,6341,75647
IOWA PARK,TX,TEXAS,WICHITA,6339,76367
PEPPER PIKE,OH,OHIO,CUYAHOGA,6330,44124
WHITE OAK,TX,TEXAS,GREGG,6322,75693
COVEDALE,OH,OHIO,HAMILTON,6277,45233 45238
HOWLAND CENTER,OH,OHIO,TRUMBULL,6269,44484
MORRIS PLAINS,NJ,NEW JERSEY,MORRIS,6255,7950
CAMP SWIFT,TX,TEXAS,BASTROP,6244,78602
PECAN PLANTATION,TX,TEXAS,HOOD,6243,76049
CAMERON PARK,TX,TEXAS,CAMERON,6241,78526
CHAMPION HEIGHTS,OH,OHIO,TRUMBULL,6233,44483 44481 44486
KENEDY,TX,TEXAS,KARNES,6223,78119
TWIN LAKES,WI,WISCONSIN,KENOSHA,6204,53181
EVERMAN,TX,TEXAS,TARRANT,6201,76140
CLYDE,OH,OHIO,SANDUSKY,6166,43410
BRANFORD CENTER,CT,CONNECTICUT,NEW HAVEN,6163,6405
RIB MOUNTAIN,WI,WISCONSIN,MARATHON,6163,54401
SIMSBURY CENTER,CT,CONNECTICUT,HARTFORD,6154,6070
EVANSVILLE,WI,WISCONSIN,ROCK,6152,53536
ELM GROVE,WI,WISCONSIN,WAUKESHA,6136,53122
CARLSTADT,NJ,NEW JERSEY,BERGEN,6132,7072
GARRETTSVILLE,OH,OHIO,PORTAGE,6123,44231
ALPINE,TX,TEXAS,BREWSTER,6090,79830 79832
WILLARD,OH,OHIO,HURON,6086,44890 44888
ONTARIO,OH,OHIO,RICHLAND,6084,44906 44903 44862
WHEELERSBURG,OH,OHIO,SCIOTO,6082,45662 45694
CHESHIRE VILLAGE,CT,CONNECTICUT,NEW HAVEN,6082,06410 06408 06411
NELSONVILLE,OH,OHIO,ATHENS,6050,45764
CHILDRESS,TX,TEXAS,CHILDRESS,6048,79201
CARRIZO SPRINGS,TX,TEXAS,DIMMIT,6043,78834
TEA,SD,SOUTH DAKOTA,LINCOLN,6031,57064
PINEHURST,TX,TEXAS,MONTGOMERY,6021,77354 77362
FORT SHAWNEE,OH,OHIO,ALLEN,6009,45806
WATCHUNG,NJ,NEW JERSEY,SOMERSET,6006,7069
BALDWIN,WI,WISCONSIN,ST. CROIX,6000,54002
SAVANNAH,TX,TEXAS,DENTON,5953,76227
MILA DOCE,TX,TEXAS,HIDALGO,5947,78570 78596
PROGRESO,TX,TEXAS,HIDALGO,5944,78579 78596
YOAKUM,TX,TEXAS,DEWITT,5940,77995
SULLIVAN CITY,TX,TEXAS,HIDALGO,5932,78595
WOODCREEK,TX,TEXAS,HAYS,5925,78676
MINEOLA,TX,TEXAS,WOOD,5919,75773
FINDERNE,NJ,NEW JERSEY,SOMERSET,5919,8807
GRANVILLE,OH,OHIO,LICKING,5916,43023
OLD TAPPAN,NJ,NEW JERSEY,BERGEN,5894,7675
SLATON,TX,TEXAS,LUBBOCK,5890,79364
JAMESBURG,NJ,NEW JERSEY,MIDDLESEX,5885,8831
NOLANVILLE,TX,TEXAS,BELL,5879,76559
WINDCREST,TX,TEXAS,BEXAR,5876,78239 78218
BROOKVILLE,OH,OHIO,MONTGOMERY,5874,45309
TURPIN HILLS,OH,OHIO,HAMILTON,5870,45244
LULING,TX,TEXAS,CALDWELL,5869,78648
HUTCHINS,TX,TEXAS,DALLAS,5866,75141 75241
MARGATE CITY,NJ,NEW JERSEY,ATLANTIC,5865,8402
FRANKLIN CENTER,NJ,NEW JERSEY,SOMERSET,5860,08873 08890
PAULSBORO,NJ,NEW JERSEY,GLOUCESTER,5854,8066
MOUNT ARLINGTON,NJ,NEW JERSEY,MORRIS,5852,07850 07856
LITTLEFIELD,TX,TEXAS,LAMB,5843,79339
PROSPECT PARK,NJ,NEW JERSEY,PASSAIC,5843,7508
WILLOW PARK,TX,TEXAS,PARKER,5842,76087
WOODCLIFF LAKE,NJ,NEW JERSEY,BERGEN,5839,7677
ROSELAND,NJ,NEW JERSEY,ESSEX,5835,7068
BROOKSHIRE,TX,TEXAS,WALLER,5816,77423
RAMBLEWOOD,NJ,NEW JERSEY,BURLINGTON,5812,8054
MANASQUAN,NJ,NEW JERSEY,MONMOUTH,5806,8736
NORWOOD,NJ,NEW JERSEY,BERGEN,5793,7648
THE VILLAGE OF INDIAN HILL,OH,OHIO,HAMILTON,5786,45242 45243
LITTLE SILVER,NJ,NEW JERSEY,MONMOUTH,5782,7739
EDNA,TX,TEXAS,JACKSON,5780,77957
GRANITE SHOALS,TX,TEXAS,BURNET,5774,78654
PALMVIEW,TX,TEXAS,HIDALGO,5774,78574 78572
OAK POINT,TX,TEXAS,DENTON,5762,75068
SANSOM PARK,TX,TEXAS,TARRANT,5748,76114
SINTON,TX,TEXAS,SAN PATRICIO,5738,78387
FAIR HAVEN,NJ,NEW JERSEY,MONMOUTH,5736,7704
FABENS,TX,TEXAS,EL PASO,5736,79838
OCEANPORT,NJ,NEW JERSEY,MONMOUTH,5722,07703 07757
PAOLA,KS,KANSAS,MIAMI,5719,66071
ZAPATA,TX,TEXAS,ZAPATA,5717,78076
ULYSSES,KS,KANSAS,GRANT,5711,67880
DRIPPING SPRINGS,TX,TEXAS,HAYS,5708,78620
GRAFTON,OH,OHIO,LORAIN,5707,44044
BELLE FOURCHE,SD,SOUTH DAKOTA,BUTTE,5702,57717
MATHIS,TX,TEXAS,SAN PATRICIO,5662,78368
LAKEHILLS,TX,TEXAS,BANDERA,5631,78063
MILTON,WI,WISCONSIN,ROCK,5627,53563
GROVEPORT,OH,OHIO,FRANKLIN,5621,43125 43195 43199
OLIVAREZ,TX,TEXAS,HIDALGO,5621,78596
LAKE DELTON,WI,WISCONSIN,SAUK,5609,53913 53965 53940
LACKLAND AFB,TX,TEXAS,BEXAR,5606,78236
RUSK,TX,TEXAS,CHEROKEE,5602,75785
PALMVIEW SOUTH,TX,TEXAS,HIDALGO,5589,78572
TONGANOXIE,KS,KANSAS,LEAVENWORTH,5583,66086
MARLIN,TX,TEXAS,FALLS,5581,76661
NEW CARLISLE,OH,OHIO,CLARK,5568,45344
DEER PARK,OH,OHIO,HAMILTON,5566,45236
SLINGER,WI,WISCONSIN,WASHINGTON,5565,53086
WATERFORD,WI,WISCONSIN,RACINE,5562,53185
BELMAR,NJ,NEW JERSEY,MONMOUTH,5545,07719 07715
ADA,OH,OHIO,HARDIN,5544,45810
WATERVILLE,OH,OHIO,LUCAS,5539,43566
COLORADO CITY,TX,TEXAS,MITCHELL,5533,79512
ATLANTA,TX,TEXAS,CASS,5526,75551
GERMANTOWN,OH,OHIO,MONTGOMERY,5519,45327
SHERWOOD MANOR,CT,CONNECTICUT,HARTFORD,5513,6082
WELLSTON,OH,OHIO,JACKSON,5507,45692
ROCKDALE,TX,TEXAS,MILAM,5503,76567
WOLFFORTH,TX,TEXAS,LUBBOCK,5486,79382
BRECKENRIDGE,TX,TEXAS,STEPHENS,5478,76424
SOMERDALE,NJ,NEW JERSEY,CAMDEN,5477,8083
CAMERON,TX,TEXAS,MILAM,5464,76520
TERRELL HILLS,TX,TEXAS,BEXAR,5447,78209
CARLISLE,OH,OHIO,WARREN,5446,45342 45005
COLBY,KS,KANSAS,THOMAS,5445,67701
NORTHWOOD,OH,OHIO,WOOD,5434,43619 43654
BLACK RIVER FALLS,WI,WISCONSIN,JACKSON,5430,54615
DENVER CITY,TX,TEXAS,YOAKUM,5413,79323
CANAL FULTON,OH,OHIO,STARK,5408,44614
BERLIN,WI,WISCONSIN,GREEN LAKE,5385,54923
LA GRANGE,TX,TEXAS,FAYETTE,5384,78945
CALDWELL,OH,OHIO,NOBLE,5374,43724
LISBON,OH,OHIO,COLUMBIANA,5372,44432
WIND LAKE,WI,WISCONSIN,RACINE,5364,53185
ENGLEWOOD CLIFFS,NJ,NEW JERSEY,BERGEN,5354,7632
ANTHONY,TX,TEXAS,EL PASO,5352,79821
APPLE VALLEY,OH,OHIO,KNOX,5337,43028
SAN LEON,TX,TEXAS,GALVESTON,5336,77539
MCGREGOR,TX,TEXAS,MCLENNAN,5331,76657
WAKE VILLAGE,TX,TEXAS,BOWIE,5327,75501
UHRICHSVILLE,OH,OHIO,TUSCARAWAS,5314,44683
UNION BEACH,NJ,NEW JERSEY,MONMOUTH,5305,7735
PAWCATUCK,CT,CONNECTICUT,NEW LONDON,5305,6379
HIGHTSTOWN,NJ,NEW JERSEY,MERCER,5304,8520
BRADY,TX,TEXAS,MCCULLOCH,5302,76825
BULVERDE,TX,TEXAS,COMAL,5300,78163 78070
IOLA,KS,KANSAS,ALLEN,5288,66749
ROTHSCHILD,WI,WISCONSIN,MARATHON,5267,54474 54476
DELHI HILLS,OH,OHIO,HAMILTON,5266,45238
PECAN ACRES,TX,TEXAS,TARRANT,5259,76071 76179
GIDDINGS,TX,TEXAS,LEE,5254,78942
VENUS,TX,TEXAS,JOHNSON,5252,76084
LIVINGSTON,TX,TEXAS,POLK,5242,77351 77399
BRIAR,TX,TEXAS,PARKER,5241,76023 76020
SALEM,NJ,NEW JERSEY,SALEM,5235,8079
GILMER,TX,TEXAS,UPSHUR,5220,75645 75644
CENTER,TX,TEXAS,SHELBY,5215,75935
DIBOLL,TX,TEXAS,ANGELINA,5204,75941
OBETZ,OH,OHIO,FRANKLIN,5196,43125 43137 43207
TICHIGAN,WI,WISCONSIN,RACINE,5179,53185
PARKER,TX,TEXAS,COLLIN,5177,75094 75002
DOFFING,TX,TEXAS,HIDALGO,5176,78574
OTTAWA,OH,OHIO,PUTNAM,5147,45875
BRISTOL,WI,WISCONSIN,KENOSHA,5142,53142 53104
ST. CLAIRSVILLE,OH,OHIO,BELMONT,5141,43950
PRIMERA,TX,TEXAS,CAMERON,5130,78552
HOMESTEAD MEADOWS NORTH,TX,TEXAS,EL PASO,5126,79938
CANUTILLO,TX,TEXAS,EL PASO,5123,79932 79835
POST,TX,TEXAS,GARZA,5115,79356
BOWIE,TX,TEXAS,MONTAGUE,5114,76230
MCGUIRE AFB,NJ,NEW JERSEY,BURLINGTON,5113,08641 08562
HIGHLAND LAKES,NJ,NEW JERSEY,SUSSEX,5098,07462 07422
JOHNSTOWN,OH,OHIO,LICKING,5098,43031
MORGANVILLE,NJ,NEW JERSEY,MONMOUTH,5088,7751
NEW BURLINGTON,OH,OHIO,HAMILTON,5088,45240 45231
RIO HONDO,TX,TEXAS,CAMERON,5082,78583
NORTH FOND DU LAC,WI,WISCONSIN,FOND DU LAC,5081,54937
MUNROE FALLS,OH,OHIO,SUMMIT,5063,44278 44262
SUMMIT,WI,WISCONSIN,WAUKESHA,5041,53066
AMELIA,OH,OHIO,CLERMONT,5039,45102
KRUM,TX,TEXAS,DENTON,5036,76249
TERRYVILLE,CT,CONNECTICUT,LITCHFIELD,5030,6786
STAFFORD SPRINGS,CT,CONNECTICUT,TOLLAND,5023,6076
MULESHOE,TX,TEXAS,BAILEY,5019,79347
WEST SALEM,WI,WISCONSIN,LA CROSSE,5015,54669
GREENFIELD,OH,OHIO,HIGHLAND,5008,45123
HUDSON,TX,TEXAS,ANGELINA,5005,75904
PITTSBURG,TX,TEXAS,CAMP,4988,75686
CONCORDIA,KS,KANSAS,CLOUD,4987,66901
MONTROSE-GHENT,OH,OHIO,SUMMIT,4986,44333 44372
CLEMENTON,NJ,NEW JERSEY,CAMDEN,4957,8021
WELLINGTON,OH,OHIO,LORAIN,4955,44090
RICHLAND CENTER,WI,WISCONSIN,RICHLAND,4951,53581
WILDWOOD,NJ,NEW JERSEY,CAPE MAY,4948,8260
BECKETT,NJ,NEW JERSEY,GLOUCESTER,4947,8085
ALVARADO,TX,TEXAS,JOHNSON,4945,76009
MAIZE,KS,KANSAS,SEDGWICK,4934,67101 67223
MOUNT CARMEL,OH,OHIO,CLERMONT,4932,45244 45245
BLACKWOOD,NJ,NEW JERSEY,CAMDEN,4929,8012
NORTHVALE,NJ,NEW JERSEY,BERGEN,4927,7647
TORONTO,OH,OHIO,JEFFERSON,4923,43964
LAKE WORTH,TX,TEXAS,TARRANT,4896,76135
DEMAREST,NJ,NEW JERSEY,BERGEN,4894,7627
MAYVILLE,WI,WISCONSIN,DODGE,4890,53050
PLEASANT RUN,OH,OHIO,HAMILTON,4887,45251 45231
WEST COLUMBIA,TX,TEXAS,BRAZORIA,4880,77486
EAST FREEHOLD,NJ,NEW JERSEY,MONMOUTH,4880,7728
NEW LEXINGTON,OH,OHIO,PERRY,4876,43764
HUNTERS CREEK VILLAGE,TX,TEXAS,HARRIS,4869,77024
MIDDLEFIELD,OH,OHIO,GEAUGA,4869,44062
GLENDORA,NJ,NEW JERSEY,CAMDEN,4851,8029
WHITEHOUSE,OH,OHIO,LUCAS,4845,43571
WEST MILTON,OH,OHIO,MIAMI,4828,45339 45383
FALFURRIAS,TX,TEXAS,BROOKS,4812,78355
MAGNOLIA,TX,TEXAS,MONTGOMERY,4799,77354 77355 77353
WEST JEFFERSON,OH,OHIO,MADISON,4797,43119 43162
GODDARD,KS,KANSAS,SEDGWICK,4796,67052
HICKORY CREEK,TX,TEXAS,DENTON,4795,75065
MIDWAY NORTH,TX,TEXAS,HIDALGO,4792,78537 78596
WAMEGO,KS,KANSAS,POTTAWATOMIE,4782,66547
WILMER,TX,TEXAS,DALLAS,4772,75172
NEW BOSTON,TX,TEXAS,BOWIE,4768,75570
CROOKSVILLE,OH,OHIO,PERRY,4765,43731
FORKED RIVER,NJ,NEW JERSEY,OCEAN,4761,8731
PENNS GROVE,NJ,NEW JERSEY,SALEM,4757,8069
DODGEVILLE,WI,WISCONSIN,IOWA,4757,53533 53595
CHERRY GROVE,OH,OHIO,HAMILTON,4747,45255
MADISONVILLE,TX,TEXAS,MADISON,4746,77864
BLOOMFIELD,WI,WISCONSIN,WALWORTH,4746,53147 53128 53157
BAXTER SPRINGS,KS,KANSAS,CHEROKEE,4741,66713
HARRINGTON PARK,NJ,NEW JERSEY,BERGEN,4730,7640
ARCHBOLD,OH,OHIO,FULTON,4729,43502
SILVERTON,OH,OHIO,HAMILTON,4727,45213 45236 45227
MEDINA,TX,TEXAS,ZAPATA,4727,78076
CHULA VISTA,TX,TEXAS,MAVERICK,4722,78852
WESTON LAKES,TX,TEXAS,FORT BEND,4721,77441
PENITAS,TX,TEXAS,HIDALGO,4716,78576 78572
HIGHLANDS,NJ,NEW JERSEY,MONMOUTH,4714,7732
CASTROVILLE,TX,TEXAS,MEDINA,4701,78009
BALDWIN CITY,KS,KANSAS,DOUGLAS,4700,66006
MIAMI HEIGHTS,OH,OHIO,HAMILTON,4697,45002 45248
BROAD BROOK,CT,CONNECTICUT,HARTFORD,4695,6016
MORGAN'S POINT RESORT,TX,TEXAS,BELL,4685,76513 76503
LEXINGTON,OH,OHIO,RICHLAND,4682,44904
SOUTH LEBANON,OH,OHIO,WARREN,4668,45065 45036 45034 45039
BRIELLE,NJ,NEW JERSEY,MONMOUTH,4666,8730
SUMMERSIDE,OH,OHIO,CLERMONT,4666,45244
SANDY OAKS,TX,TEXAS,BEXAR,4660,78112
TULIA,TX,TEXAS,SWISHER,4655,79088
EAST PALESTINE,OH,OHIO,COLUMBIANA,4633,44413
WANAMASSA,NJ,NEW JERSEY,MONMOUTH,4630,7712
HEBBRONVILLE,TX,TEXAS,JIM HOGG,4626,78361
DAINGERFIELD,TX,TEXAS,MORRIS,4625,75638
CAPE MAY COURT HOUSE,NJ,NEW JERSEY,CAPE MAY,4617,8210
HAZARDVILLE,CT,CONNECTICUT,HARTFORD,4615,6082
COLDWATER,OH,OHIO,MERCER,4609,45828
NEPTUNE CITY,NJ,NEW JERSEY,MONMOUTH,4596,07753 07754
MEADOWS PLACE,TX,TEXAS,FORT BEND,4591,77477
MOUNT EPHRAIM,NJ,NEW JERSEY,CAMDEN,4587,8059
PLAIN CITY,OH,OHIO,MADISON,4586,43064
FLEMINGTON,NJ,NEW JERSEY,HUNTERDON,4577,8822
BEATTYSTOWN,NJ,NEW JERSEY,WARREN,4575,7840
LOUISBURG,KS,KANSAS,MIAMI,4562,66053
BYRAM,CT,CONNECTICUT,FAIRFIELD,4560,6830
PEREZVILLE,TX,TEXAS,HIDALGO,4555,78574 78572
POINT PLEASANT BEACH,NJ,NEW JERSEY,OCEAN,4551,8742
OKAUCHEE LAKE,WI,WISCONSIN,WAUKESHA,4551,53069 53066
LEISURE VILLAGE,NJ,NEW JERSEY,OCEAN,4547,8701
OCONTO,WI,WISCONSIN,OCONTO,4545,54153
DILLEY,TX,TEXAS,FRIO,4540,78017
PALACIOS,TX,TEXAS,MATAGORDA,4535,77465
LAURELES,TX,TEXAS,CAMERON,4529,78586 78568
PILOT POINT,TX,TEXAS,DENTON,4525,76258
SPRING LAKE HEIGHTS,NJ,NEW JERSEY,MONMOUTH,4521,7762
SOUTH BOUND BROOK,NJ,NEW JERSEY,SOMERSET,4518,8880
REMINDERVILLE,OH,OHIO,SUMMIT,4517,44087 44202
SMITHVILLE,TX,TEXAS,BASTROP,4515,78957
LAKE WISCONSIN,WI,WISCONSIN,COLUMBIA,4505,53955 53555
