city,state_id,state_name,country_name,population,zips
GREENSBORO,MD,MARYLAND,CAROLINE,1877,21639
WARM SPRINGS,CA,CALIFORNIA,RIVERSIDE,1874,92532
PINEDALE,WY,WYOMING,SUBLETTE,1871,82941
GATE CITY,VA,VIRGINIA,SCOTT,1869,24251
DANIELS,WV,WEST VIRGINIA,RALEIGH,1869,25832
CHARLOTTE HALL,MD,MARYLAND,ST. MARY'S,1865,20659 20622
HAINES,AK,ALASKA,HAINES,1863,99827
MORIARTY,NM,NEW MEXICO,TORRANCE,1860,87035
CROSSVILLE,AL,ALABAMA,DEKALB,1857,35962
POINT OF ROCKS,MD,MARYLAND,FREDERICK,1857,21777
NORTH VACHERIE,LA,LOUISIANA,ST. JAMES,1857,70090
FORESTHILL,CA,CALIFORNIA,PLACER,1856,95631
RICHWOOD,WV,WEST VIRGINIA,NICHOLAS,1855,26261
SAMSON,AL,ALABAMA,GENEVA,1854,36477
RIVANNA,VA,VIRGINIA,ALBEMARLE,1851,22947
VERNON,AL,ALABAMA,LAMAR,1850,35592
CORDOVA,AL,ALABAMA,WALKER,1850,35550
DELCAMBRE,LA,LOUISIANA,IBERIA,1849,70528
BROOKWOOD,AL,ALABAMA,TUSCALOOSA,1848,35444
ROLLING HILLS,CA,CALIFORNIA,LOS ANGELES,1845,90274
MYERSVILLE,MD,MARYLAND,FREDERICK,1838,21773
GREYBULL,WY,WYOMING,BIG HORN,1838,82426
SULLIGENT,AL,ALABAMA,LAMAR,1834,35586
CLATSKANIE,OR,OREGON,COLUMBIA,1830,97016
CIENEGA SPRINGS,AZ,ARIZONA,LA PAZ,1830,85344
ARAPAHOE,WY,WYOMING,FREMONT,1829,82510 82501 82524
MESILLA,NM,NEW MEXICO,DOÑA ANA,1828,88046 88005
LOVELOCK,NV,NEVADA,PERSHING,1828,89419
SACATON,AZ,ARIZONA,PINAL,1824,85147
LUSBY,MD,MARYLAND,CALVERT,1824,20657
HOPE VALLEY,RI,RHODE ISLAND,WASHINGTON,1823,2832
SECOND MESA,AZ,ARIZONA,NAVAJO,1823,86043
BROWNSVILLE,OR,OREGON,LINN,1823,97327
CEDAR BLUFF,AL,ALABAMA,CHEROKEE,1823,35959
CANA,VA,VIRGINIA,CARROLL,1820,24317
LYNDHURST,VA,VIRGINIA,AUGUSTA,1820,22952 22980 24477
NAMBE,NM,NEW MEXICO,SANTA FE,1820,87506
BAYOU GAUCHE,LA,LOUISIANA,ST. CHARLES,1819,70030
VALE,OR,OREGON,MALHEUR,1818,97918
PINE,AZ,ARIZONA,GILA,1817,85544
OAKLAND,MD,MARYLAND,GARRETT,1815,21550
PROSPERITY,WV,WEST VIRGINIA,RALEIGH,1815,25801 25880 25909
ARENAS VALLEY,NM,NEW MEXICO,GRANT,1813,88022 88061
SOUTH PARK,WY,WYOMING,TETON,1812,83001
SELMONT-WEST SELMONT,AL,ALABAMA,DALLAS,1812,36703 36701
LONE PINE,CA,CALIFORNIA,INYO,1807,93545
PIRU,CA,CALIFORNIA,VENTURA,1805,93040 93015
ALUM CREEK,WV,WEST VIRGINIA,LINCOLN,1805,25003
LAKESIDE,OR,OREGON,COOS,1798,97449
ELGIN,OR,OREGON,UNION,1797,97827
HENDERSON,LA,LOUISIANA,ST. MARTIN,1795,70517
ARROYO SECO,NM,NEW MEXICO,TAOS,1794,87529 87514 87571
APPOMATTOX,VA,VIRGINIA,APPOMATTOX,1794,24522
PORT SULPHUR,LA,LOUISIANA,PLAQUEMINES,1789,70083
RED CORRAL,CA,CALIFORNIA,AMADOR,1787,95666 95665
COUSHATTA,LA,LOUISIANA,RED RIVER,1787,71019
CASTLEWOOD,VA,VIRGINIA,RUSSELL,1785,24224
EDGARD,LA,LOUISIANA,ST. JOHN THE BAPTIST,1785,70049
BASILE,LA,LOUISIANA,EVANGELINE,1783,70515
MIAMI,AZ,ARIZONA,GILA,1780,85539
SARDIS CITY,AL,ALABAMA,ETOWAH,1775,35956
BAGDAD,AZ,ARIZONA,YAVAPAI,1774,86321
LAGUNITAS-FOREST KNOLLS,CA,CALIFORNIA,MARIN,1771,94963 94938 94933
DUSON,LA,LOUISIANA,LAFAYETTE,1768,70529 70578
SOUTH TAFT,CA,CALIFORNIA,KERN,1768,93268
CANNON BEACH,OR,OREGON,CLATSOP,1768,97110 97145
CAMDEN,AL,ALABAMA,WILCOX,1765,36726
MECHANICSVILLE,MD,MARYLAND,ST. MARY'S,1765,20659
WOODVILLE,CA,CALIFORNIA,TULARE,1763,93274 93257
BORONDA,CA,CALIFORNIA,MONTEREY,1763,93907
PINE GROVE,CA,CALIFORNIA,AMADOR,1762,95665
SANTA CLARA,NM,NEW MEXICO,GRANT,1761,88022 88026 88036
SOUTH DOS PALOS,CA,CALIFORNIA,MERCED,1756,93620 93665
QUESTA,NM,NEW MEXICO,TAOS,1755,87556
WRIGHT,WY,WYOMING,CAMPBELL,1753,82732
PINE MOUNTAIN CLUB,CA,CALIFORNIA,KERN,1751,93222
RAFTER J RANCH,WY,WYOMING,TETON,1750,83001
ELBERTA,AL,ALABAMA,BALDWIN,1746,36530
LOS MOLINOS,CA,CALIFORNIA,TEHAMA,1746,96055
ELIZABETH LAKE,CA,CALIFORNIA,LOS ANGELES,1744,93532
BADEN,MD,MARYLAND,PRINCE GEORGE'S,1743,20613 20772
FORT WASHAKIE,WY,WYOMING,FREMONT,1741,82514 82520
BRADLEY,WV,WEST VIRGINIA,RALEIGH,1741,25880 25818
LE GRAND,CA,CALIFORNIA,MERCED,1739,95333
GROVE HILL,AL,ALABAMA,CLARKE,1738,36451
HUACHUCA CITY,AZ,ARIZONA,COCHISE,1736,85616
LOUISA,VA,VIRGINIA,LOUISA,1733,23093
STAFFORD,OR,OREGON,CLACKAMAS,1733,97068 97034
OBERLIN,LA,LOUISIANA,ALLEN,1730,70655 70648
HAMPDEN-SYDNEY,VA,VIRGINIA,PRINCE EDWARD,1729,23943 23901
TORO CANYON,CA,CALIFORNIA,SANTA BARBARA,1728,93013 93108
LILLIAN,AL,ALABAMA,BALDWIN,1728,36549
HARPERSVILLE,AL,ALABAMA,SHELBY,1727,35078
SANDY VALLEY,NV,NEVADA,CLARK,1727,89019
WESTOVER,AL,ALABAMA,SHELBY,1726,35078 35147 35185
LOST HILLS,CA,CALIFORNIA,KERN,1726,93249
COAL CITY,WV,WEST VIRGINIA,RALEIGH,1725,25813 25823
AMITY,OR,OREGON,YAMHILL,1724,97101
LAS MARAVILLAS,NM,NEW MEXICO,VALENCIA,1723,87031
RAGLAND,AL,ALABAMA,ST. CLAIR,1722,35131
PENNINGTON GAP,VA,VIRGINIA,LEE,1721,24277 24218
BUTLER,AL,ALABAMA,CHOCTAW,1721,36904
PRUDHOE BAY,AK,ALASKA,NORTH SLOPE,1718,99519 99734
STONEWOOD,WV,WEST VIRGINIA,HARRISON,1714,26301
REDWOOD VALLEY,CA,CALIFORNIA,MENDOCINO,1713,95470
BARTONSVILLE,MD,MARYLAND,FREDERICK,1707,21704
KEELER FARM,NM,NEW MEXICO,LUNA,1706,88030
BIOLA,CA,CALIFORNIA,FRESNO,1705,93606 93630 93723
SORRENTO,LA,LOUISIANA,ASCENSION,1704,70778
CHILHOWIE,VA,VIRGINIA,SMYTH,1702,24319
SCENIC,AZ,ARIZONA,MOHAVE,1701,86432
LABADIEVILLE,LA,LOUISIANA,ASSUMPTION,1698,70301 70372
MCMECHEN,WV,WEST VIRGINIA,MARSHALL,1697,26040
ROMNEY,WV,WEST VIRGINIA,HAMPSHIRE,1695,26757
WHITE CASTLE,LA,LOUISIANA,IBERVILLE,1691,70788
MINORCA,LA,LOUISIANA,CONCORDIA,1691,71373
LONDON,CA,CALIFORNIA,TULARE,1690,93618
DES ALLEMANDS,LA,LOUISIANA,ST. CHARLES,1690,70030
SEARLES VALLEY,CA,CALIFORNIA,SAN BERNARDINO,1689,93562
FLORA VISTA,NM,NEW MEXICO,SAN JUAN,1688,87410 87415
MAMMOTH,AZ,ARIZONA,PINAL,1687,85623
BYLAS,AZ,ARIZONA,GRAHAM,1687,85530
UPPER FRUITLAND,NM,NEW MEXICO,SAN JUAN,1686,87401 87416
TONTO BASIN,AZ,ARIZONA,GILA,1685,85553
SHAWNEELAND,VA,VIRGINIA,FREDERICK,1683,22602
EAST LEXINGTON,VA,VIRGINIA,ROCKBRIDGE,1683,24450
RANCHO TEHAMA RESERVE,CA,CALIFORNIA,TEHAMA,1682,96021
SUMMERDALE,AL,ALABAMA,BALDWIN,1681,36535 36580
CULVER,OR,OREGON,JEFFERSON,1680,97734
MACARTHUR,WV,WEST VIRGINIA,RALEIGH,1680,25801 25873
LAKE SHERWOOD,CA,CALIFORNIA,VENTURA,1677,91361
HAYMARKET,VA,VIRGINIA,PRINCE WILLIAM,1676,20169 20155 20168
PERIDOT,AZ,ARIZONA,GILA,1676,85542
NORTH FORK,AZ,ARIZONA,NAVAJO,1676,85941
HARRISVILLE,WV,WEST VIRGINIA,RITCHIE,1674,26362
ELKVIEW,WV,WEST VIRGINIA,KANAWHA,1673,25071
STANLEY,VA,VIRGINIA,PAGE,1673,22851
JOHN DAY,OR,OREGON,GRANT,1672,97845
JOSEPH CITY,AZ,ARIZONA,NAVAJO,1672,86032
BLOUNTSVILLE,AL,ALABAMA,BLOUNT,1670,35031
RONCEVERTE,WV,WEST VIRGINIA,GREENBRIER,1670,24901 24970
COALING,AL,ALABAMA,TUSCALOOSA,1663,35453 35449
BLACKWATER,AZ,ARIZONA,PINAL,1660,85128
STAR VALLEY RANCH,WY,WYOMING,LINCOLN,1659,83127
TERREBONNE,OR,OREGON,DESCHUTES,1658,97760
REHOBETH,AL,ALABAMA,HOUSTON,1657,36301
RIDGELY,MD,MARYLAND,CAROLINE,1657,21660
KAIBITO,AZ,ARIZONA,COCONINO,1657,86053
BLACK ROCK,NM,NEW MEXICO,MCKINLEY,1656,87327
CADE,LA,LOUISIANA,ST. MARTIN,1655,70518 70519 70582
VANCE,AL,ALABAMA,TUSCALOOSA,1654,35188 35490
METLAKATLA,AK,ALASKA,PRINCE OF WALES-HYDER,1654,99926
DEL REY OAKS,CA,CALIFORNIA,MONTEREY,1654,93940
HATCH,NM,NEW MEXICO,DOÑA ANA,1650,87937
LAZY MOUNTAIN,AK,ALASKA,MATANUSKA-SUSITNA,1650,99645
WESTWOOD,CA,CALIFORNIA,LASSEN,1645,96137
THOREAU,NM,NEW MEXICO,MCKINLEY,1641,87323
LOS RANCHOS,CA,CALIFORNIA,SAN LUIS OBISPO,1639,93401 93408 93409
BOAZ,WV,WEST VIRGINIA,WOOD,1638,26187
DAYTON,VA,VIRGINIA,ROCKINGHAM,1637,22821
LANDOVER HILLS,MD,MARYLAND,PRINCE GEORGE'S,1636,20784
STEWARTVILLE,AL,ALABAMA,COOSA,1634,35151 35183
GEARHART,OR,OREGON,CLATSOP,1634,97138
LOS ALAMOS,CA,CALIFORNIA,SANTA BARBARA,1634,93440
MARBURY,AL,ALABAMA,AUTAUGA,1633,36022 36051
CONGRESS,AZ,ARIZONA,YAVAPAI,1632,85332
TOPAZ RANCH ESTATES,NV,NEVADA,DOUGLAS,1630,89444
CANYON DAY,AZ,ARIZONA,GILA,1629,85941
SMITH VALLEY,NV,NEVADA,LYON,1627,89444 89430
VICTORIA,VA,VIRGINIA,LUNENBURG,1626,23974
ST. FRANCISVILLE,LA,LOUISIANA,WEST FELICIANA,1625,70775
GORDONSVILLE,VA,VIRGINIA,ORANGE,1624,22942
WATERFLOW,NM,NEW MEXICO,SAN JUAN,1623,87421 87416
BLACK POINT-GREEN POINT,CA,CALIFORNIA,MARIN,1622,94945
ESTER,AK,ALASKA,FAIRBANKS NORTH STAR,1622,99709
TEMELEC,CA,CALIFORNIA,SONOMA,1620,95476
COLUMBUS,NM,NEW MEXICO,LUNA,1617,88029
CONCORD,AL,ALABAMA,JEFFERSON,1616,35023
SARATOGA,WY,WYOMING,CARBON,1615,82331
GORDO,AL,ALABAMA,PICKENS,1614,35466
MAURICE,LA,LOUISIANA,VERMILION,1609,70555
SPENCERVILLE,NM,NEW MEXICO,SAN JUAN,1609,87410
GEORGIANA,AL,ALABAMA,BUTLER,1608,36033
LA HUERTA,NM,NEW MEXICO,EDDY,1608,88220
LADERA,CA,CALIFORNIA,SAN MATEO,1607,94028
BALLPLAY,AL,ALABAMA,ETOWAH,1605,35903 36272
GRAND RONDE,OR,OREGON,POLK,1604,97347
MONTEREY PARK,NM,NEW MEXICO,VALENCIA,1600,87031
SPRING VALLEY,AZ,ARIZONA,YAVAPAI,1596,86333
BERNICE,LA,LOUISIANA,UNION,1594,71222
NEW HOPE,OR,OREGON,JOSEPHINE,1593,97527
DEL RIO,CA,CALIFORNIA,STANISLAUS,1592,95356
LOCKPORT HEIGHTS,LA,LOUISIANA,LAFOURCHE,1588,70374 70394
ELEANOR,WV,WEST VIRGINIA,PUTNAM,1587,25168 25070
PARADIS,LA,LOUISIANA,ST. CHARLES,1586,70030 70080
COARSEGOLD,CA,CALIFORNIA,MADERA,1585,93614
TUOLUMNE CITY,CA,CALIFORNIA,TUOLUMNE,1583,95379
MORENCI,AZ,ARIZONA,GREENLEE,1576,85540
WAYNE,WV,WEST VIRGINIA,WAYNE,1576,25570
CENTRAL GARAGE,VA,VIRGINIA,KING WILLIAM,1574,23086 23009
ADWOLF,VA,VIRGINIA,SMYTH,1573,24354 24319
SHASTA,CA,CALIFORNIA,SHASTA,1573,96001 96087
PIRTLEVILLE,AZ,ARIZONA,COCHISE,1572,85626 85607
LEONA VALLEY,CA,CALIFORNIA,LOS ANGELES,1571,93551
ESTANCIA,NM,NEW MEXICO,TORRANCE,1571,87016
DESCANSO,CA,CALIFORNIA,SAN DIEGO,1568,91916
FAIRLEA,WV,WEST VIRGINIA,GREENBRIER,1567,24901 24970 24902
SAUSAL,NM,NEW MEXICO,VALENCIA,1566,87002
DUNSMUIR,CA,CALIFORNIA,SISKIYOU,1564,96067 96025
LECHEE,AZ,ARIZONA,COCONINO,1561,86040
OAK GROVE,LA,LOUISIANA,WEST CARROLL,1553,71263 71242
REFORM,AL,ALABAMA,PICKENS,1552,35481
SHAWSVILLE,VA,VIRGINIA,MONTGOMERY,1548,24162 24087
LINDEN,CA,CALIFORNIA,SAN JOAQUIN,1547,95236
HINES,OR,OREGON,HARNEY,1545,97738
CHATMOSS,VA,VIRGINIA,HENRY,1544,24054 24112
EAST VALLEY,NV,NEVADA,DOUGLAS,1543,89410
ROSEPINE,LA,LOUISIANA,VERNON,1539,70659 70634
LOGANSPORT,LA,LOUISIANA,DE SOTO,1537,71049
KODIAK STATION,AK,ALASKA,KODIAK ISLAND,1536,99615
APPALACHIA,VA,VIRGINIA,WISE,1533,24216
PASSAPATANZY,VA,VIRGINIA,KING GEORGE,1532,22485
CHEPACHET,RI,RHODE ISLAND,PROVIDENCE,1530,2814
CROWNSVILLE,MD,MARYLAND,ANNE ARUNDEL,1530,21401 21032
HANCOCK,MD,MARYLAND,WASHINGTON,1529,21750
MESCAL,AZ,ARIZONA,COCHISE,1527,85602
LUSK,WY,WYOMING,NIOBRARA,1526,82225
BIG PINE,CA,CALIFORNIA,INYO,1524,93513
LAKE CAROLINE,VA,VIRGINIA,CAROLINE,1523,22546
FAIRMOUNT HEIGHTS,MD,MARYLAND,PRINCE GEORGE'S,1522,20743
SALEM,WV,WEST VIRGINIA,HARRISON,1522,26426
HOME GARDEN,CA,CALIFORNIA,KINGS,1521,93230
PLUM CREEK,VA,VIRGINIA,MONTGOMERY,1521,24073
RAINELLE,WV,WEST VIRGINIA,GREENBRIER,1520,25962
WILLOW CREEK,CA,CALIFORNIA,HUMBOLDT,1513,95573
NUTTER FORT,WV,WEST VIRGINIA,HARRISON,1512,26301
CHUALAR,CA,CALIFORNIA,MONTEREY,1512,93925
PILOT ROCK,OR,OREGON,UMATILLA,1509,97868
ROCK CREEK,AL,ALABAMA,JEFFERSON,1508,35023
CLINTON,LA,LOUISIANA,EAST FELICIANA,1502,70722
CHARENTON,LA,LOUISIANA,ST. MARY,1500,70544 70514 70523
TERRA ALTA,WV,WEST VIRGINIA,PRESTON,1500,26764
DEPOE BAY,OR,OREGON,LINCOLN,1499,97341
LUKACHUKAI,AZ,ARIZONA,APACHE,1497,86507
RAND,WV,WEST VIRGINIA,KANAWHA,1497,25306
PARKS,AZ,ARIZONA,COCONINO,1496,86046 86018
MOUNT VERNON,AL,ALABAMA,MOBILE,1495,36560
SYLVAN SPRINGS,AL,ALABAMA,JEFFERSON,1492,35118
EDMONSTON,MD,MARYLAND,PRINCE GEORGE'S,1490,20781
BLUE RIDGE,AL,ALABAMA,ELMORE,1490,36093
COLMA,CA,CALIFORNIA,SAN MATEO,1489,94014
WARSAW,VA,VIRGINIA,RICHMOND,1486,22572
ETHETE,WY,WYOMING,FREMONT,1486,82510 82520
BUNKERVILLE,NV,NEVADA,CLARK,1479,89007
AIRPORT,CA,CALIFORNIA,STANISLAUS,1479,95354
PINE VALLEY,CA,CALIFORNIA,SAN DIEGO,1477,91962
WEBB,AL,ALABAMA,HOUSTON,1477,36376 36321
SANDIA KNOLLS,NM,NEW MEXICO,BERNALILLO,1475,87047
PITTSVILLE,MD,MARYLAND,WICOMICO,1474,21850
GREEN VALLEY,CA,CALIFORNIA,SOLANO,1472,94534
LEBEC,CA,CALIFORNIA,KERN,1472,93243
RADIUM SPRINGS,NM,NEW MEXICO,DOÑA ANA,1467,88007
MONUMENT HILLS,CA,CALIFORNIA,YOLO,1466,95695
NEW HAVEN,WV,WEST VIRGINIA,MASON,1464,25265
COLFAX,LA,LOUISIANA,GRANT,1464,71417
ARDMORE,AL,ALABAMA,LIMESTONE,1463,35739
MALVERN,AL,ALABAMA,GENEVA,1463,36375 36301 36305
WILSON,WY,WYOMING,TETON,1463,83014
WAGON WHEEL,AZ,ARIZONA,NAVAJO,1461,85929 85901
HARRISVILLE,RI,RHODE ISLAND,PROVIDENCE,1460,2830
DUNNIGAN,CA,CALIFORNIA,YOLO,1459,95937
SUTTON-ALPINE,AK,ALASKA,MATANUSKA-SUSITNA,1458,99674
NEWTON,AL,ALABAMA,DALE,1456,36371 36352 36360
COLMAR MANOR,MD,MARYLAND,PRINCE GEORGE'S,1454,20722 20781
PINE PRAIRIE,LA,LOUISIANA,EVANGELINE,1454,70576 70586
NAVAJO,NM,NEW MEXICO,MCKINLEY,1450,87328
RURAL RETREAT,VA,VIRGINIA,WYTHE,1448,24368
WEST LIBERTY,WV,WEST VIRGINIA,OHIO,1447,26003 26074
IRWINDALE,CA,CALIFORNIA,LOS ANGELES,1446,91706 91010
BUTTONWILLOW,CA,CALIFORNIA,KERN,1443,93206
HOBACK,WY,WYOMING,TETON,1439,83001
GRAND ISLE,LA,LOUISIANA,JEFFERSON,1438,70358
PINETOP COUNTRY CLUB,AZ,ARIZONA,NAVAJO,1437,85935
IOTA,LA,LOUISIANA,ACADIA,1433,70543
CAPITAN,NM,NEW MEXICO,LINCOLN,1431,88316
CASSVILLE,WV,WEST VIRGINIA,MONONGALIA,1430,26541 26501 26527
CHATHAM,VA,VIRGINIA,PITTSYLVANIA,1427,24531
MIDPINES,CA,CALIFORNIA,MARIPOSA,1427,95338 95345
CASTLE HILL,CA,CALIFORNIA,CONTRA COSTA,1426,94595 94507
TAOS PUEBLO,NM,NEW MEXICO,TAOS,1425,87529 87571
PRESQUILLE,LA,LOUISIANA,TERREBONNE,1424,70343 70363
GREENVILLE,VA,VIRGINIA,AUGUSTA,1423,24440
ELDRIDGE,CA,CALIFORNIA,SONOMA,1422,95476 95442
STAPLETON,AL,ALABAMA,BALDWIN,1421,36578
RUSTBURG,VA,VIRGINIA,CAMPBELL,1419,24588
ROCKAWAY BEACH,OR,OREGON,TILLAMOOK,1416,97136
CHESAPEAKE,WV,WEST VIRGINIA,KANAWHA,1414,25015 25315
SAN RAFAEL,NM,NEW MEXICO,CIBOLA,1413,87051
MOUNT GAY-SHAMROCK,WV,WEST VIRGINIA,LOGAN,1413,25653 25637 25601
JANESVILLE,CA,CALIFORNIA,LASSEN,1409,96114
GLADE SPRING,VA,VIRGINIA,WASHINGTON,1406,24340
DUNES CITY,OR,OREGON,LANE,1406,97439
BAY CITY,OR,OREGON,TILLAMOOK,1404,97107
FALLING WATERS,WV,WEST VIRGINIA,BERKELEY,1399,25419
MOOSE WILSON ROAD,WY,WYOMING,TETON,1398,83014
NEW WINDSOR,MD,MARYLAND,CARROLL,1398,21776
MONTAGUE,CA,CALIFORNIA,SISKIYOU,1398,96064
MOUNTAIN MESA,CA,CALIFORNIA,KERN,1396,93240
MIDDLETOWN,VA,VIRGINIA,FREDERICK,1396,22645
DONOVAN ESTATES,AZ,ARIZONA,YUMA,1394,85364
KILMARNOCK,VA,VIRGINIA,LANCASTER,1394,22482
LOVING,NM,NEW MEXICO,EDDY,1393,88256
FLOMATON,AL,ALABAMA,ESCAMBIA,1393,36441
PARSONS,WV,WEST VIRGINIA,TUCKER,1391,26287
WILLIAMS,OR,OREGON,JOSEPHINE,1390,97544
NEW SARPY,LA,LOUISIANA,ST. CHARLES,1389,70047
ALLENDALE,CA,CALIFORNIA,SOLANO,1388,95688
PIONEER,CA,CALIFORNIA,AMADOR,1386,95666
HACKBERRY,LA,LOUISIANA,CAMERON,1384,70645
LEWISTON,CA,CALIFORNIA,TRINITY,1383,96052
STANLEYTOWN,VA,VIRGINIA,HENRY,1379,24168 24055
SALOME,AZ,ARIZONA,LA PAZ,1379,85348
FAYETTEVILLE,AL,ALABAMA,TALLADEGA,1378,35151 35044
SHOAL CREEK,AL,ALABAMA,SHELBY,1376,35242 35094
OLLA,LA,LOUISIANA,LASALLE,1375,71465
TUBAC,AZ,ARIZONA,SANTA CRUZ,1375,85640 85646
CACTUS FLATS,AZ,ARIZONA,GRAHAM,1372,85546 85548
EXMORE,VA,VIRGINIA,NORTHAMPTON,1372,23350
GLEN DALE,WV,WEST VIRGINIA,MARSHALL,1371,26038
RINGGOLD,LA,LOUISIANA,BIENVILLE,1370,71068
FORT ASHBY,WV,WEST VIRGINIA,MINERAL,1369,26719
APPLE MOUNTAIN LAKE,VA,VIRGINIA,WARREN,1369,22642
SLEEPY HOLLOW,WY,WYOMING,CAMPBELL,1368,82718
MARMET,WV,WEST VIRGINIA,KANAWHA,1366,25315
CENTENNIAL PARK,AZ,ARIZONA,MOHAVE,1366,86021 86022
GLIDE,OR,OREGON,DOUGLAS,1366,97443 97447
TSAILE,AZ,ARIZONA,APACHE,1364,86556 86507
WALNUT GROVE,CA,CALIFORNIA,SACRAMENTO,1364,95690
GRAYSON,CA,CALIFORNIA,STANISLAUS,1364,95363
LEUPP,AZ,ARIZONA,COCONINO,1362,86035 86004
REDWAY,CA,CALIFORNIA,HUMBOLDT,1358,95560
COATS BEND,AL,ALABAMA,ETOWAH,1358,35901
COTTAGE CITY,MD,MARYLAND,PRINCE GEORGE'S,1356,20722 20781
PINEY MOUNTAIN,VA,VIRGINIA,ALBEMARLE,1356,22911
LAVALETTE,WV,WEST VIRGINIA,WAYNE,1356,25535
SHERIDAN,CA,CALIFORNIA,PLACER,1355,95681 95648
LOWER LAKE,CA,CALIFORNIA,LAKE,1355,95457
LAKE RIVERSIDE,CA,CALIFORNIA,RIVERSIDE,1354,92536
PIOCHE,NV,NEVADA,LINCOLN,1354,89043 89034
MANSURA,LA,LOUISIANA,AVOYELLES,1352,71350
FERNDALE,CA,CALIFORNIA,HUMBOLDT,1352,95536
BEAVER DAM,AZ,ARIZONA,MOHAVE,1349,86432
GUEYDAN,LA,LOUISIANA,VERMILION,1348,70542
ELMORE,AL,ALABAMA,ELMORE,1348,36022 36025
MUNFORD,AL,ALABAMA,TALLADEGA,1348,36268
TANGENT,OR,OREGON,LINN,1347,97389
HAYDEN,AL,ALABAMA,BLOUNT,1343,35180 35079
SHELL RIDGE,CA,CALIFORNIA,CONTRA COSTA,1342,94598
CLAYPOOL HILL,VA,VIRGINIA,TAZEWELL,1341,24637 24609
PENN VALLEY,CA,CALIFORNIA,NEVADA,1341,95946
DAUPHIN ISLAND,AL,ALABAMA,MOBILE,1335,36528
RUCKERSVILLE,VA,VIRGINIA,GREENE,1335,22968
MOGUL,NV,NEVADA,WASHOE,1334,89523
THERMAL,CA,CALIFORNIA,RIVERSIDE,1333,92274
FUNNY RIVER,AK,ALASKA,KENAI PENINSULA,1331,99669
NOKESVILLE,VA,VIRGINIA,PRINCE WILLIAM,1330,20181 20182
REDSTONE ARSENAL,AL,ALABAMA,MADISON,1329,35808
BROOKSIDE,AL,ALABAMA,JEFFERSON,1329,35214 35117 35036
FOREST MEADOWS,CA,CALIFORNIA,CALAVERAS,1327,95247
MULLENS,WV,WEST VIRGINIA,WYOMING,1325,25882
KILLIAN,LA,LOUISIANA,LIVINGSTON,1322,70462
PECOS,NM,NEW MEXICO,SAN MIGUEL,1320,87552
HONAKER,VA,VIRGINIA,RUSSELL,1318,24260
RUHENSTROTH,NV,NEVADA,DOUGLAS,1318,89410
GOODWATER,AL,ALABAMA,COOSA,1315,35072
BEAVER,WV,WEST VIRGINIA,RALEIGH,1314,25832 25813
DEVILLE,LA,LOUISIANA,RAPIDES,1314,71328
BULL RUN MOUNTAIN ESTATES,VA,VIRGINIA,PRINCE WILLIAM,1314,20169
BERRY CREEK,CA,CALIFORNIA,BUTTE,1313,95916
GLENMORA,LA,LOUISIANA,RAPIDES,1312,71433
LAKEVIEW,LA,LOUISIANA,CADDO,1312,71107
AVILA BEACH,CA,CALIFORNIA,SAN LUIS OBISPO,1311,93405 93424
ELEPHANT BUTTE,NM,NEW MEXICO,SIERRA,1310,87935
CLEVELAND,AL,ALABAMA,BLOUNT,1306,35049 35121
SILETZ,OR,OREGON,LINCOLN,1305,97380
ANSTED,WV,WEST VIRGINIA,FAYETTE,1305,25812
NELLYSFORD,VA,VIRGINIA,NELSON,1305,22958
CARNUEL,NM,NEW MEXICO,BERNALILLO,1305,87123
BYRON,CA,CALIFORNIA,CONTRA COSTA,1304,94513 94514
TOMBSTONE,AZ,ARIZONA,COCHISE,1303,85638
BRADFORD,RI,RHODE ISLAND,WASHINGTON,1303,2808
URANIA,LA,LOUISIANA,LASALLE,1301,71480
SPRINGVILLE,VA,VIRGINIA,TAZEWELL,1301,24630
PEACH SPRINGS,AZ,ARIZONA,MOHAVE,1301,86434
COOSADA,AL,ALABAMA,ELMORE,1298,36054 36020
GOLD HILL,OR,OREGON,JACKSON,1296,97525
GOLDEN VALLEY,NV,NEVADA,WASHOE,1295,89506
HERLONG,CA,CALIFORNIA,LASSEN,1295,96113
FAIRACRES,NM,NEW MEXICO,DOÑA ANA,1294,88005 88007
SUNRIVER,OR,OREGON,DESCHUTES,1294,97707
HENRY FORK,VA,VIRGINIA,FRANKLIN,1294,24151
SUNDANCE,WY,WYOMING,CROOK,1292,82729
LYONS,OR,OREGON,LINN,1290,97358
TOK,AK,ALASKA,SOUTHEAST FAIRBANKS,1289,99780
POTOMAC HEIGHTS,MD,MARYLAND,CHARLES,1289,20640
VERDI,NV,NEVADA,WASHOE,1287,89523 89439
BUCKEYSTOWN,MD,MARYLAND,FREDERICK,1286,21704 21710 21717
CLINTWOOD,VA,VIRGINIA,DICKENSON,1284,24228
NEWELL,WV,WEST VIRGINIA,HANCOCK,1284,26050
BASIN,WY,WYOMING,BIG HORN,1282,82410
SISTERSVILLE,WV,WEST VIRGINIA,TYLER,1282,26175
FREDONIA,AZ,ARIZONA,COCONINO,1281,86022
PAULINA,LA,LOUISIANA,ST. JAMES,1280,70763
MORNINGSIDE,MD,MARYLAND,PRINCE GEORGE'S,1279,20746
BARRACKVILLE,WV,WEST VIRGINIA,MARION,1279,26559 26554
BENWOOD,WV,WEST VIRGINIA,MARSHALL,1278,26031
